ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,spk_delta,accum_bars,exit,result_r,taker_ratio
1774244340000,1774244160000,Short,Asia,68664.1,68843.03039999999,68306.23920000004,10.0,1.5905356978464027,78.138,12,STOP,-1.0,0.861562
1774263780000,1774263600000,Short,London,68518.2,68664.28751999998,68226.02496000002,5.312964029923529,4.176153654352248,7.774000000000001,10,STOP,-1.0,1.25457
1774289160000,1774289040000,Short,NewYork,71063.4,71194.9104,70800.3792,10.0,1.6663118205863974,12.656000000000006,11,STOP,-1.0,0.943484
1774292760000,1774292700000,Short,NewYork,71079.5,71214.72624,70809.04752,10.0,1.7589934251446926,38.00999999999999,18,TARGET,2.0,0.681585
1774296180000,1774296060000,Long,NewYork,70629.9,70481.96927999999,70925.76144,5.904153249390911,1.7892171472556406,17.27600000000001,10,TARGET,2.0,0.75665
1774312800000,1774312260000,Long,Asia,70629.2,70513.544,70860.512,-4.969248912605708,2.193349554642076,-91.62400000000001,18,STOP,-1.0,1.03043
1774315260000,1774314720000,Long,Asia,70714.5,70423.616,71296.26800000001,-3.5364153397187423,2.21262007633437,-37.01999999999998,11,STOP,-1.0,0.462267
1774318200000,1774317780000,Short,Asia,70465.2,70725.23495999999,69945.13008000002,-0.7409435950944431,2.550972856568615,126.61699999999999,18,STOP,-1.0,0.550811
1774324560000,1774324440000,Short,Asia,70493.2,70580.81951999999,70317.96096000001,-2.4076575492744463,1.7505763077514387,53.49000000000001,21,STOP,-1.0,0.774794
1774333440000,1774333320000,Short,Asia,70328.4,70481.44008,70022.31983999998,-2.5995074922972674,1.989951502164075,32.596000000000004,14,STOP,-1.0,1.00042
1774335600000,1774335420000,Short,Asia,70474.9,70601.33591999998,70222.02816000002,1.0232190433924524,3.2680676036458975,17.83099999999999,12,STOP,-1.0,0.613887
1774337580000,1774337460000,Long,Asia,70885.6,70755.45032,71145.89936000001,6.278232851056331,4.919906109387952,-457.62199999999996,10,TARGET,2.0,0.693094
1774346520000,1774345980000,Short,London,71197.6,71284.9824,71022.83520000003,6.789479523128432,1.572875473758841,47.741000000000014,16,STOP,-1.0,0.661901
1774350420000,1774350120000,Long,London,71109.7,70950.49416,71428.11167999999,4.9666375915030105,2.3953440829644066,-50.014999999999986,29,STOP,-1.0,1.584259
1774353960000,1774353840000,Long,London,70996.1,70918.22,71151.86000000002,2.094033795810426,2.4111696170873915,103.548,12,STOP,-1.0,1.475088
1774357980000,1774357680000,Long,LondonNyOverlap,70818.0,70663.82367999999,71126.35264000003,-0.27519954412880965,6.330567762703379,-175.865,37,STOP,-1.0,1.528921
1774385460000,1774385220000,Long,NewYork,70112.4,69802.51328,70732.17343999998,-4.910939325190555,2.060030438002477,-147.015,12,TIMEOUT,0.0,0.707458
1774393200000,1774392780000,Short,Asia,70249.9,70415.38728,69918.92543999999,3.462626695350035,1.9458103944689156,66.28099999999998,10,STOP,-1.0,1.817516
1774404900000,1774404780000,Long,Asia,70587.0,70446.99728,70867.00544000001,-3.4400833325147255,4.054553086339028,55.99399999999997,11,STOP,-1.0,0.590852
1774408380000,1774408320000,Long,Asia,70468.2,70321.6976,70761.20479999999,-8.298117581933298,3.565338354678757,-105.728,13,TARGET,2.0,0.712244
1774412940000,1774412880000,Short,Asia,70833.1,70956.71999999999,70585.86000000004,5.8379887604875975,3.261291385180705,98.28099999999998,19,STOP,-1.0,1.405615
1774420440000,1774420320000,Long,Asia,71193.8,71066.90096,71447.59808000001,6.10237686758735,1.511320142523238,-22.079000000000008,13,STOP,-1.0,1.446455
1774426500000,1774426380000,Long,London,70912.8,70695.898,71346.604,-1.6523117301660684,2.3254322196998234,-79.35,15,TARGET,2.0,0.661546
1774432140000,1774432020000,Long,London,71128.0,71028.53167999999,71326.93664000003,3.162617389504682,2.5894027981818724,-83.55300000000001,25,TARGET,2.0,1.359252
1774445580000,1774445400000,Short,LondonNyOverlap,71732.9,71854.938,71488.824,10.0,3.179427144174673,241.81599999999992,22,STOP,-1.0,0.681886
1774462080000,1774461900000,Short,NewYork,70839.9,70960.82328,70598.05343999999,-4.292815705487143,3.0356212264174265,97.981,12,STOP,-1.0,2.691319
1774468740000,1774468500000,Long,NewYork,70853.2,70743.36,71072.87999999999,-5.705419600535296,1.593336343553017,1.5049999999999955,13,STOP,-1.0,0.72894
1774474200000,1774473900000,Long,NewYork,70968.4,70832.88832,71239.42335999999,-4.2024299381975885,5.01284145049335,-161.257,17,TARGET,2.0,1.036161
1774486800000,1774486320000,Long,Asia,71307.9,71154.0312,71615.63759999999,-2.043444579819235,1.7040310852272653,-41.870000000000005,12,STOP,-1.0,0.741119
1774508280000,1774508100000,Short,Asia,70068.3,70182.70128,69839.49744000002,-9.910456361972907,1.6523891850765058,142.106,13,TARGET,2.0,1.333285
1774510380000,1774510320000,Long,Asia,69887.3,69666.82192,70328.25616,-10.0,9.896610200397511,-395.006,13,STOP,-1.0,0.503532
1774513440000,1774513320000,Long,London,69841.5,69735.46696,70053.56607999999,-8.391592535549684,2.006526760365269,-93.421,11,TARGET,2.0,0.856135
1774516140000,1774516080000,Short,London,70036.4,70187.60519999999,69733.9896,-7.643857711336341,4.076485016895659,196.447,10,TARGET,2.0,1.182597
1774522800000,1774522380000,Long,London,69477.0,69394.53992000001,69641.92015999998,-10.0,1.6243136090447363,-52.96300000000001,11,STOP,-1.0,0.913468
1774530600000,1774530420000,Short,LondonNyOverlap,69388.0,69525.0756,69113.8488,-10.0,2.1272659708923047,31.468999999999994,18,STOP,-1.0,1.584581
1774541880000,1774541760000,Long,LondonNyOverlap,68980.1,68796.71856000001,69346.86288,-10.0,1.8300923097868012,-92.042,18,STOP,-1.0,1.08372
1774546680000,1774546140000,Short,NewYork,69009.7,69125.35608,68778.38784,-10.0,1.8033997095993077,55.22800000000001,36,TARGET,2.0,0.927852
1774549260000,1774549200000,Long,NewYork,68303.5,68103.4736,68703.5528,-10.0,2.93974783907142,-279.514,10,TARGET,2.0,0.454946
1774555200000,1774555140000,Long,NewYork,68529.3,68401.2352,68785.42960000002,-10.0,7.895034188573742,-287.18199999999996,22,STOP,-1.0,0.755585
1774567260000,1774566780000,Long,Asia,68793.1,68692.502,68994.29600000003,-10.0,3.2025787971113484,-131.079,18,STOP,-1.0,0.844376
1774572000000,1774571820000,Long,Asia,68722.0,68403.7332,69358.5336,-2.4026304996458756,6.783186675776826,-236.471,10,TIMEOUT,0.0,0.580672
1774577460000,1774577400000,Short,Asia,69075.2,69172.09344,68881.41312,5.619034645504835,1.745424591141897,48.474000000000004,18,TARGET,2.0,0.728015
1774592700000,1774592640000,Short,Asia,68725.4,68818.71096,68538.77807999999,1.796453095760983,1.5618562185466027,28.057999999999993,14,STOP,-1.0,0.781683
1774598340000,1774598160000,Long,Asia,68501.7,68393.34152,68718.41695999999,-4.958638483403136,1.7475981921028756,-104.02499999999998,18,STOP,-1.0,1.426571
1774605480000,1774605420000,Long,London,67685.7,67581.79127999999,67893.51744000001,-10.0,1.9495320132761302,-144.503,24,STOP,-1.0,1.470643
1774614660000,1774614360000,Long,London,66533.3,66446.99983999999,66705.90032000003,-10.0,2.217612898591746,-75.787,10,STOP,-1.0,0.703113
1774618140000,1774618080000,Short,LondonNyOverlap,66658.5,66743.15183999999,66489.19632000002,-10.0,1.536159331021123,76.107,10,TARGET,2.0,0.930699
1774632840000,1774632780000,Long,NewYork,65865.8,65653.53512,66290.32976000001,-9.465597354460439,2.345483535108464,-131.979,10,STOP,-1.0,0.928629
1774635480000,1774635240000,Long,NewYork,65729.9,65502.556,66184.58799999999,-10.0,1.795256897050355,-30.627999999999986,16,STOP,-1.0,0.89932
1774640400000,1774639800000,Short,NewYork,65864.1,66025.87848,65540.54304000002,-10.0,3.114308984737058,75.79200000000003,13,STOP,-1.0,1.474822
1774647840000,1774647420000,Long,NewYork,66083.2,65950.59727999999,66348.40544000002,-10.0,1.5175246378016651,-34.016,33,STOP,-1.0,1.163747
1774651380000,1774651020000,Long,Asia,65993.2,65824.19847999999,66331.20304000001,-10.0,1.6209646808691733,-28.881000000000007,32,TARGET,2.0,0.540515
1774654800000,1774654740000,Short,Asia,66188.3,66256.9632,66050.97360000001,-10.0,2.2523820690304275,36.998999999999995,10,STOP,-1.0,2.608674
1774658040000,1774657860000,Short,Asia,66387.4,66503.15999999999,66155.88,2.744954518514879,1.8023695452427062,34.661,27,TARGET,2.0,1.893986
1774673640000,1774673160000,Short,Asia,66237.4,66327.71975999999,66056.76048,7.346110929275684,2.3108375537084216,40.25,25,STOP,-1.0,1.304337
1774681020000,1774680540000,Long,Asia,66369.9,66261.948,66585.80399999997,5.040744972540039,1.8798394102779787,-70.117,10,TIMEOUT,0.0,0.310201
1774684800000,1774684560000,Short,London,66458.3,66526.07831999999,66322.74336000004,10.0,2.8011623061885174,55.499999999999986,10,STOP,-1.0,1.746209
1774689840000,1774689300000,Long,London,66327.1,66197.09992000001,66587.10016,-0.20499538631724631,6.938036656764375,-173.85800000000003,10,STOP,-1.0,0.99547
1774692360000,1774692300000,Short,London,66333.9,66433.00391999999,66135.69216,2.928557700777864,1.8581527021171935,39.262,10,TARGET,2.0,2.209613
1774698000000,1774697940000,Short,London,66282.8,66353.04,66142.32000000002,1.7992782632671478,7.11460579122088,152.80400000000003,13,STOP,-1.0,1.725314
1774703640000,1774703400000,Short,LondonNyOverlap,66440.1,66531.6828,66256.93440000003,10.0,2.125345002433126,72.035,17,STOP,-1.0,1.593907
1774718520000,1774718400000,Long,NewYork,66826.2,66730.67272,67017.25455999999,5.76671183947973,1.6560777289781123,-62.82599999999999,12,STOP,-1.0,0.912932
1774723140000,1774723020000,Long,NewYork,66839.7,66747.5592,67023.98159999998,10.0,2.7273172150586054,-65.428,33,TIMEOUT,0.0,0.28247
1774727760000,1774727340000,Long,NewYork,66841.6,66741.564,67041.67200000002,10.0,2.71160511919771,-36.793000000000006,14,STOP,-1.0,0.581184
1774734480000,1774734300000,Long,NewYork,66774.0,66707.99088,66906.01824,8.305431196517839,3.1040962949953235,-37.699,10,STOP,-1.0,1.397166
1774746540000,1774746240000,Short,Asia,66462.9,66570.31368,66248.07263999997,2.8477500371017084,2.744897168354916,60.77600000000001,22,STOP,-1.0,1.032294
1774750500000,1774750440000,Short,Asia,66583.6,66669.59303999999,66411.61392000003,5.323006232473291,1.7574291108880913,39.114000000000004,17,STOP,-1.0,1.64381
1774761540000,1774761300000,Long,Asia,66686.5,66566.704,66926.092,-2.742695755000411,1.695979045818739,-29.3,15,STOP,-1.0,0.799147
1774764840000,1774764240000,Short,Asia,66790.0,66897.67536,66574.64928000001,2.1059685133250916,1.5668041516754996,25.917,11,TARGET,2.0,0.931267
1774770720000,1774770600000,Short,Asia,66659.3,66734.34479999999,66509.21040000003,0.02776835447424737,2.563360972934322,71.882,18,STOP,-1.0,0.99704
1774775340000,1774775220000,Long,London,66641.2,66502.7552,66918.08959999999,-3.328774255879248,4.375128915596381,-74.615,38,STOP,-1.0,1.1549
1774780500000,1774780440000,Long,London,66419.9,66334.39,66590.91999999998,-7.5267739624640075,2.6110314925269535,-62.916000000000004,12,TARGET,2.0,0.82281
1774784880000,1774784280000,Short,London,66818.0,66933.504,66586.992,7.315156678307868,2.80778815942017,96.23999999999998,33,TARGET,2.0,0.750397
1774793040000,1774792980000,Long,LondonNyOverlap,66466.9,66401.836,66597.02799999999,-4.393503968943128,1.8099539358626657,-53.997,16,TARGET,2.0,0.618067
1774796940000,1774796400000,Short,LondonNyOverlap,66586.5,66748.356,66262.788,0.2859948416954414,5.773069756717237,99.082,32,TIMEOUT,0.0,3.44639
1774804620000,1774804500000,Long,NewYork,66374.3,66297.01992,66528.86016,-7.178397201881641,4.25048390971271,-60.274000000000015,10,STOP,-1.0,0.297352
1774813560000,1774813260000,Long,NewYork,66361.2,66264.94559999999,66553.70880000001,-8.153198687196074,2.5186398927399885,-30.589999999999996,12,TARGET,2.0,0.260694
1774821600000,1774821300000,Short,Asia,66528.2,66772.27511999999,66040.04976000001,3.46707278306344,10.38018466658982,221.353,38,TARGET,2.0,3.232729
1774844940000,1774844880000,Short,Asia,67414.8,67650.97751999999,66942.44496000004,10.0,7.527918632080554,440.9860000000001,19,STOP,-1.0,0.868256
1774847400000,1774846800000,Short,Asia,67618.9,67742.1504,67372.39919999999,9.079526366371924,4.019660901200864,135.69299999999998,10,TARGET,2.0,1.064052
1774853220000,1774853160000,Short,Asia,67365.4,67437.10655999999,67221.98688000001,10.0,1.9732001030180777,114.326,26,TARGET,2.0,1.096663
1774857000000,1774856940000,Short,Asia,67410.3,67483.84391999998,67263.21216000004,9.214970953236971,2.203881845326696,46.22000000000001,34,STOP,-1.0,0.888393
1774867140000,1774867080000,Long,London,67377.7,67279.43336,67574.23328,7.456599447504259,4.317124329109259,-137.235,26,TARGET,2.0,1.139784
1774870260000,1774869960000,Short,London,67576.4,68052.39839999999,66624.4032,10.0,18.44264252587618,343.1489999999999,12,STOP,-1.0,2.081525
1774873440000,1774873380000,Short,London,67858.7,68004.36,67567.37999999999,10.0,1.6478823394295565,40.536,12,STOP,-1.0,1.232385
1774877100000,1774876860000,Short,LondonNyOverlap,67901.7,68202.91871999999,67299.26256000002,10.0,16.21822407987217,879.844,36,TARGET,2.0,1.013716
1774890000000,1774889640000,Long,NewYork,67364.4,67168.2224,67756.75519999999,-1.7874837906697283,1.8420384244060553,-115.89699999999999,25,STOP,-1.0,0.785846
1774895580000,1774894980000,Long,NewYork,66711.1,66511.94784,67109.40432000003,-10.0,3.9333177795375294,-296.517,19,STOP,-1.0,2.009854
1774898700000,1774898640000,Long,NewYork,66293.3,66147.13992,66585.62016,-10.0,2.9597748626293803,-108.19299999999998,16,TARGET,2.0,0.99246
1774911060000,1774910880000,Long,Asia,66726.1,66597.57927999999,66983.14144000004,-10.0,2.6203210105098687,-53.581999999999994,26,STOP,-1.0,1.879426
1774917600000,1774917480000,Short,Asia,66800.0,66962.02679999999,66475.94640000002,2.238801900782183,3.2386199520964825,88.018,11,STOP,-1.0,1.193771
1774925640000,1774925520000,Short,Asia,67964.3,68104.43999999999,67684.02000000003,8.612749376467399,1.6707927156093538,25.557999999999993,14,TARGET,2.0,0.513953
1774927860000,1774927800000,Long,Asia,67795.1,67708.68968,67967.92064000003,2.447958466265668,1.7641064406631826,-83.00399999999999,15,STOP,-1.0,0.947296
1774931160000,1774930800000,Short,Asia,67613.1,67919.99255999998,66999.31488000005,2.5673039822118806,4.453638177120223,131.71900000000005,15,TIMEOUT,0.0,0.883468
1774933380000,1774933320000,Long,Asia,67536.7,67336.088,67937.92399999998,-3.5963099433972485,2.7251081837745925,-96.088,15,STOP,-1.0,0.988918
1774935420000,1774935240000,Short,Asia,67622.1,67708.62359999999,67449.05280000003,0.1898788930594575,2.5529330545840576,104.15500000000003,10,STOP,-1.0,0.80767
1774938060000,1774937760000,Long,Asia,67446.2,67360.76823999999,67617.06352000001,-2.7752903531028723,2.320535207922831,-126.42599999999999,10,STOP,-1.0,0.837242
1774942500000,1774942020000,Short,Asia,67179.7,67350.23711999999,66838.62576000001,-3.8574356078369725,2.410317781565853,156.31900000000002,11,STOP,-1.0,1.361666
1774953600000,1774953540000,Long,London,66267.8,66135.74904,66531.90192000002,-10.0,4.105314011482073,-503.04599999999994,31,TARGET,2.0,0.703238
1774963020000,1774962900000,Short,LondonNyOverlap,66812.3,66918.59208,66599.71584,-3.9215478020349126,2.1128472191821364,91.28399999999999,13,STOP,-1.0,1.655578
1774974840000,1774974240000,Short,LondonNyOverlap,66986.9,67213.92816,66532.84367999999,0.649293462978191,3.0695239884000873,262.227,10,STOP,-1.0,1.471402
1774999500000,1774999020000,Short,Asia,68205.2,68387.26608,67841.06783999999,10.0,6.470403002160219,262.113,17,TARGET,2.0,0.663496
1775002500000,1775002440000,Long,Asia,68067.9,67920.91976,68361.86047999997,-1.2105595304159764,2.482603128999091,-74.099,11,STOP,-1.0,0.647956
1775008800000,1775008620000,Long,Asia,67790.5,67653.334,68064.832,-7.030020787047228,1.9863572505437492,-66.15,20,STOP,-1.0,1.29611
1775014980000,1775014500000,Long,Asia,67999.9,67818.202,68363.29599999997,-1.8992610050681447,2.0734148204323795,-82.82900000000001,18,TARGET,2.0,1.178827
1775039160000,1775038980000,Short,London,68496.0,68658.98328,68170.03344,3.5298452171934183,1.9513246791515824,55.614000000000004,10,STOP,-1.0,1.31879
1775044920000,1775044320000,Short,London,68531.3,68752.75824,68088.38352000002,5.087071093225576,3.7331762813345604,38.80099999999999,46,STOP,-1.0,1.148856
1775049000000,1775048520000,Long,LondonNyOverlap,68336.0,68114.76456,68778.47088000001,-2.846004018980698,3.8220157130381147,-162.98699999999997,10,STOP,-1.0,1.229266
1775059380000,1775058780000,Short,LondonNyOverlap,68758.7,68993.95104,68288.19791999999,7.844384859565547,3.375000091920078,281.279,22,STOP,-1.0,1.513298
1775063160000,1775062980000,Short,NewYork,68952.6,69197.91408,68461.97184000001,9.032552991905058,10.52355300214495,482.59899999999993,27,TARGET,2.0,1.036886
1775071860000,1775071740000,Short,NewYork,68174.6,68310.50471999998,67902.79056000005,-3.6297480846355934,2.4623420493080315,83.137,20,STOP,-1.0,1.782353
1775075520000,1775075460000,Long,NewYork,67978.7,67881.45136,68173.19727999998,-10.0,2.6082757326066117,-129.511,36,TARGET,2.0,1.439814
1775078040000,1775077680000,Short,NewYork,68257.8,68404.57991999999,67964.24016000003,-4.001044998400688,5.564283480731964,93.06900000000002,15,STOP,-1.0,1.108184
1775080740000,1775080680000,Short,NewYork,68324.7,68496.95375999999,67980.19248000001,-2.06650302340188,2.351183816572581,82.28699999999998,15,TARGET,2.0,1.065418
1775086440000,1775086260000,Long,Asia,68090.6,67919.52088,68432.75824000002,-10.0,4.527274821330068,-67.32800000000002,48,TARGET,2.0,1.177739
1775091300000,1775091240000,Short,Asia,68540.5,68642.97048,68335.55904,2.720057020886636,1.7601611209286192,-19.13199999999999,10,TARGET,2.0,1.151437
1775105100000,1775104800000,Long,Asia,66333.2,66185.0096,66629.58079999998,-10.0,2.6383946391573416,-117.388,12,TARGET,2.0,0.512769
1775108820000,1775108460000,Short,Asia,66465.5,66586.12631999998,66224.24736000004,-10.0,3.3243619174280634,125.49800000000005,26,STOP,-1.0,0.939773
1775110860000,1775110680000,Short,Asia,66679.6,66831.32231999999,66376.15536000003,-5.865944163780726,4.688089747794746,33.988000000000056,10,STOP,-1.0,0.665333
1775116200000,1775116080000,Short,Asia,66838.9,66938.50799999999,66639.68400000001,-3.8884905016768228,2.3465051243251023,24.99600000000001,14,TARGET,2.0,1.684376
1775118660000,1775118060000,Long,London,66674.5,66502.45543999999,67018.58912000002,-10.0,4.556066072116498,-157.144,10,STOP,-1.0,0.391509
1775128500000,1775128260000,Long,London,66355.9,66203.29496,66661.11007999998,-10.0,1.862542234538614,-49.53699999999999,10,STOP,-1.0,0.703791
1775146980000,1775146800000,Long,LondonNyOverlap,66801.2,66679.21392000001,67045.17215999997,0.3923357441719467,2.7771696725148804,-34.417,18,TARGET,2.0,0.780183
1775158800000,1775158380000,Long,NewYork,67019.0,66774.33776,67508.32448000001,1.40253288809911,2.1101120708873844,-40.30900000000001,29,STOP,-1.0,1.407298
1775168760000,1775168700000,Long,Asia,66864.3,66781.13232,67030.63536,1.9300653453361727,3.246558864646339,-84.35799999999999,20,TARGET,2.0,0.510667
1775174820000,1775174400000,Short,Asia,66884.7,66959.0244,66736.0512,0.4228392061328994,2.8025985162150677,34.986999999999995,21,TARGET,2.0,0.916968
1775184000000,1775183940000,Long,Asia,66322.5,66211.08872,66545.32256,-3.1510498059615224,2.3251621940843465,1.4029999999999632,10,TARGET,2.0,0.966635
1775186100000,1775185980000,Short,Asia,66582.4,66676.09823999999,66395.00352,0.8914358165383318,1.5090484695857853,88.99199999999999,12,STOP,-1.0,1.547446
1775190900000,1775190600000,Long,Asia,66513.8,66414.8256,66711.74880000002,-2.123666760158071,1.972506789591404,-22.567,10,STOP,-1.0,0.678791
1775198280000,1775198220000,Short,Asia,66684.0,66802.09895999999,66447.80208000002,3.7431785382766796,3.021062853449802,69.32399999999998,10,STOP,-1.0,1.137703
1775200260000,1775200140000,Short,Asia,66794.5,66911.78663999999,66559.92672000002,6.89373556241369,3.1480757465282143,49.929,10,STOP,-1.0,1.765128
1775206140000,1775205600000,Long,London,66960.8,66877.75496,67126.89008,4.404864632364035,2.4987698462740555,-48.27099999999999,10,STOP,-1.0,0.578726
1775215440000,1775215320000,Short,London,66867.1,66957.72335999999,66685.85328000004,7.297791059257672,4.0104215874318925,72.042,31,STOP,-1.0,1.484388
1775218320000,1775218200000,Long,London,66938.0,66836.88768,67140.22464,8.506611739268608,1.8797017085424164,-43.257000000000005,25,TARGET,2.0,1.338063
1775229120000,1775229000000,Short,LondonNyOverlap,66962.1,67052.5992,66781.10160000002,9.064606693641831,2.4473967244752135,106.39499999999998,42,TARGET,2.0,1.151223
1775233020000,1775232960000,Short,LondonNyOverlap,66861.8,66969.43271999998,66646.53456000004,4.489325503995291,1.6562918994096016,50.766000000000005,12,STOP,-1.0,0.865233
1775247120000,1775246940000,Short,NewYork,66841.5,66917.9916,66688.51680000001,8.575283265449473,1.5383879650144094,24.563,10,STOP,-1.0,0.333153
1775250060000,1775249880000,Long,NewYork,66825.2,66758.5504,66958.4992,1.8213160310022827,1.682813806577461,-12.819000000000003,12,TIMEOUT,0.0,0.633155
1775253660000,1775253600000,Long,Asia,66898.6,66814.006,67067.78800000003,6.999880336810131,2.4031287681464435,-10.022999999999996,10,STOP,-1.0,5.448435
1775258940000,1775258700000,Long,Asia,66828.1,66750.85656,66982.58688000002,2.085087288146431,8.08715034156701,-118.39600000000002,57,TIMEOUT,0.0,1.401149
1775262540000,1775262120000,Short,Asia,66885.6,66953.51999999999,66749.76000000004,1.357598046226063,1.6206903293287322,4.105000000000004,17,TIMEOUT,0.0,1.512104
1775264640000,1775264460000,Long,Asia,66856.4,66797.71904,66973.76191999999,-1.9013100675594687,2.2170635868736244,-12.504999999999999,11,STOP,-1.0,1.072269
1775267160000,1775267040000,Long,Asia,66815.6,66742.36336,66962.07328000001,-6.0921509777098395,2.9123931790926703,-39.221000000000004,19,TIMEOUT,0.0,1.04243
1775276400000,1775275980000,Long,Asia,66802.5,66727.87496,66951.75008,-5.437300615384668,2.2463363792449735,-18.863999999999997,21,TIMEOUT,0.0,1.705365
1775279700000,1775279640000,Long,Asia,66849.4,66773.43848,67001.32303999999,-0.5651266752698548,7.7351969608851325,-66.334,13,TARGET,2.0,1.543477
1775297040000,1775296800000,Short,London,66937.7,67023.87624,66765.34752,7.268582046084961,4.192595214986184,9.031000000000006,56,STOP,-1.0,0.828687
1775300520000,1775300400000,Short,London,67149.9,67232.24279999999,66985.2144,4.390058014464541,5.679152025217309,148.29000000000002,19,TIMEOUT,0.0,1.674787
1775303460000,1775302920000,Short,London,67085.0,67179.20039999999,66896.59920000003,10.0,1.5502325240519148,18.554000000000002,11,STOP,-1.0,0.491
1775310960000,1775310540000,Long,LondonNyOverlap,67200.8,67119.06176,67364.27648000001,3.05329034690387,2.203898346071005,-54.977000000000004,10,STOP,-1.0,0.719396
1775315400000,1775315340000,Short,LondonNyOverlap,67231.0,67332.92328,67027.15344,5.331687485725328,4.059819370326896,287.30600000000004,19,STOP,-1.0,2.320249
1775320200000,1775319960000,Short,LondonNyOverlap,67395.2,67471.53408,67242.53184,10.0,2.5919006181668967,62.46300000000001,36,STOP,-1.0,1.168157
1775326860000,1775326500000,Short,NewYork,67310.3,67401.47808,67127.94384,10.0,4.851934643836564,110.196,20,STOP,-1.0,3.616128
1775330100000,1775330040000,Short,NewYork,67399.9,67526.47799999999,67146.744,5.7260523171585,6.218978091454977,82.17399999999998,15,TIMEOUT,0.0,2.124363
1775337780000,1775337180000,Long,NewYork,67246.8,67127.15527999999,67486.08944000003,3.3664952774754946,6.54083763614335,-27.23299999999999,27,TIMEOUT,0.0,1.280085
1775349000000,1775348940000,Short,Asia,67213.6,67300.79759999999,67039.20480000004,-0.4727399018004408,2.841245329551409,39.381,10,TARGET,2.0,0.518004
1775351520000,1775351220000,Long,Asia,67171.0,67028.33439999999,67456.33120000002,-3.2381071094337486,6.59755755711451,-71.615,16,STOP,-1.0,0.562489
1775358180000,1775358120000,Short,Asia,67150.1,67220.63351999999,67009.03296000004,3.573683511688229,1.7402393923867088,32.905,40,TIMEOUT,0.0,3.117809
1775362560000,1775362260000,Long,Asia,67060.1,66989.46552,67201.36896000002,-3.4048289715572726,2.1786279930459145,-25.655,47,STOP,-1.0,0.516569
1775364660000,1775364540000,Long,Asia,67076.0,66997.65896,67232.68208,-1.690755451385588,2.8088241761587565,-6.113999999999997,10,STOP,-1.0,0.866047
1775373420000,1775373240000,Short,Asia,66809.5,66940.60968,66547.28064000001,-2.061762114958018,2.3366507086173467,106.44999999999999,16,STOP,-1.0,1.549379
1775378880000,1775378580000,Long,London,66856.1,66746.56,67075.18000000002,-8.190878330360466,2.7327570395027347,-22.671000000000006,33,TARGET,2.0,1.219487
1775381220000,1775381100000,Short,London,66973.0,67045.39344,66828.21312,2.3273810734933207,1.7735672962446678,8.668,10,STOP,-1.0,2.413579
1775383320000,1775383200000,Long,London,66977.4,66901.73576,67128.72847999999,4.901075234566875,3.4721242841549667,-52.029,12,TARGET,2.0,0.750164
1775397360000,1775397000000,Short,LondonNyOverlap,66853.8,66946.41431999998,66668.57136000005,-0.05605097158200875,2.4420347679242767,54.04400000000001,12,STOP,-1.0,1.589463
1775400240000,1775400180000,Short,LondonNyOverlap,66910.5,66991.5504,66748.39920000001,2.5356539697675844,1.9010442576414128,67.79199999999999,14,STOP,-1.0,1.701279
1775408220000,1775408040000,Long,LondonNyOverlap,67169.8,67078.49424,67352.41152000001,1.928543605481152,2.7865976667490266,-116.775,17,TARGET,2.0,0.482936
1775426280000,1775425920000,Short,NewYork,67535.5,67727.03831999999,67152.42336000002,8.882519261532757,4.112968862553819,169.21800000000002,11,STOP,-1.0,1.269759
1775446920000,1775446860000,Long,Asia,69088.8,68982.56976,69301.26048000001,-2.5539421346822784,2.4142711386650437,-96.323,17,STOP,-1.0,0.651029
1775453040000,1775452980000,Short,Asia,69123.4,69242.74991999999,68884.70016000001,2.740309606575323,1.593857986506829,12.866000000000014,15,STOP,-1.0,1.296416
1775455500000,1775455320000,Long,Asia,69123.9,69025.53536,69320.62928,-2.1969151105085944,2.3768604942831772,-53.236000000000004,17,TARGET,2.0,0.724373
1775464680000,1775464560000,Short,London,69218.5,69384.16295999999,68887.17408000003,3.279489897967508,4.699047290488849,238.781,10,STOP,-1.0,0.827758
1775472000000,1775471760000,Short,London,69829.2,70038.18576,69411.22848,10.0,8.761431527046572,618.6150000000001,18,TARGET,2.0,1.598659
1775480400000,1775479920000,Long,LondonNyOverlap,69351.6,69264.544,69525.71200000003,-0.25140459042307595,2.5823957952681216,-12.165999999999997,42,STOP,-1.0,0.717907
1775483520000,1775483400000,Short,LondonNyOverlap,69350.1,69496.25256,69057.79488000003,0.9022425209990285,2.062505042194416,145.559,11,STOP,-1.0,1.157443
1775489820000,1775489400000,Short,LondonNyOverlap,69656.2,69835.824,69296.952,9.172596866657099,2.6772414933107496,269.666,12,STOP,-1.0,1.414858
1775491920000,1775491860000,Short,LondonNyOverlap,69937.6,70143.56999999999,69525.66000000003,10.0,5.326865712763451,390.029,13,STOP,-1.0,1.091425
1775494440000,1775493960000,Short,LondonNyOverlap,69984.0,70231.14,69489.72,8.073270860290167,1.8968201583726936,137.50900000000001,10,TARGET,2.0,1.697722
1775506080000,1775505600000,Long,NewYork,69704.4,69526.93392000001,70059.33215999996,5.239552887157512,3.1426788752364465,-30.375,27,STOP,-1.0,0.526265
