ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,exit,result_r,m_taker,m_oi_d,m_tt
1775694660000,1775694600000,Long,Asia,70873.0,70689.10343999999,71240.79312000002,-2.221614438794073,10.69557090056622,STOP,-1.0,1.005011,12.981999999989057,1.038544
1775708940000,1775708700000,Long,Asia,70820.1,70726.67336,71006.95328000002,-0.3188883603202472,1.8858194397354442,STOP,-1.0,0.41184,10.331000000005588,1.055894
1775713200000,1775713140000,Short,Asia,71008.8,71119.8504,70786.69920000002,5.030135670937354,1.670862189914826,TARGET,2.0,2.192378,-22.811999999990803,1.0725
1775714040000,1775713800000,Long,Asia,70934.6,70831.2896,71141.22080000001,1.7172250738811627,1.915305874902726,STOP,-1.0,0.546838,-5.698000000003958,1.07261
1775720640000,1775720040000,Short,Asia,70971.0,71056.79999999999,70799.40000000002,6.788817614023745,1.727249875547713,STOP,-1.0,0.931207,-1.8770000000076834,1.074395
1775734260000,1775733900000,Long,London,71124.0,71018.83944,71334.32112000001,2.0888354189196137,2.6698975980340554,STOP,-1.0,0.6963,3.6739999999990687,1.052175
1775737560000,1775737260000,Long,London,71118.0,70988.26392,71377.47216,2.3530182411426264,2.8553411170705894,STOP,-1.0,0.918823,5.923000000009779,1.053191
1775741760000,1775741520000,Long,LondonNY,71047.8,70873.15607999999,71397.08784000004,-1.7303413428378653,5.936408302097004,STOP,-1.0,1.424917,19.83400000000256,1.049422
1775741940000,1775741880000,Long,LondonNY,70913.7,70708.98752000001,71323.12495999997,-2.268817475899729,6.643036794894489,STOP,-1.0,0.792362,-40.83400000000256,1.048891
1775742480000,1775742420000,Long,LondonNY,70804.9,70665.62224,71083.45551999999,-2.3107879592354816,2.1837474097058895,STOP,-1.0,1.057299,-90.88399999999092,1.05824
1775743020000,1775742900000,Long,LondonNY,70755.1,70617.56072000001,71030.17856,-3.2342433659903387,2.162521265485214,STOP,-1.0,0.614527,-6.801999999996042,1.06854
1775744880000,1775744820000,Long,LondonNY,70553.3,70453.69192,70752.51616000001,-6.643826693443872,1.5347226473161133,TARGET,2.0,1.202298,-39.963000000003376,1.068733
1775764800000,1775764560000,Long,NewYork,72101.5,71965.98112000001,72372.53775999998,5.500758686611627,2.237406226084923,STOP,-1.0,1.194838,13.419999999998254,1.046338
1775768880000,1775768700000,Short,NewYork,72415.8,72556.89911999999,72133.60176000003,10.0,2.501989318555125,TARGET,2.0,1.21651,0.6180000000022119,1.050177
1775776620000,1775776560000,Long,Asia,71728.1,71482.66807999999,72218.96384000004,-0.08965606529672954,5.954124111556682,TIMEOUT,0.0,0.51974,-39.12600000000384,1.05639
1775784120000,1775783520000,Short,Asia,71765.6,72103.03631999998,71090.72736000005,4.126102672697833,2.625669456751429,STOP,-1.0,2.205915,63.52399999999034,1.037907
1775796840000,1775796780000,Short,Asia,72072.8,72257.65991999999,71703.08016000003,1.8145639120975336,9.998733157204766,TIMEOUT,0.0,2.466613,-10.626000000003842,1.033914
1775798940000,1775798640000,Short,Asia,72189.9,72257.76,72054.18,3.770398209596711,1.624582974292745,TARGET,2.0,0.995226,40.12300000000687,1.035535
1775803740000,1775803140000,Short,Asia,71843.0,72039.78575999998,71449.42848000003,0.1153535076206906,8.951384668654688,TARGET,2.0,0.851906,10.915999999997439,1.032565
1775815620000,1775815560000,Long,London,71717.0,71617.36024,71916.27952000001,-8.184447760918342,1.651127782181765,TARGET,2.0,1.116442,15.72500000000582,1.053415
1775823780000,1775823660000,Short,London,72074.7,72305.39808,71613.30384,7.74750706831729,2.3135777524371828,STOP,-1.0,1.501678,-10.923999999999069,1.041135
1775824140000,1775823960000,Long,London,72134.7,71921.71656,72560.66687999999,1.8327440958768906,2.797621203684072,STOP,-1.0,1.150482,71.24499999999534,1.042064
1775829900000,1775829780000,Short,LondonNY,72394.7,72513.66455999999,72156.77088000001,3.95700401773366,5.130618128738056,STOP,-1.0,1.16128,91.34900000000198,1.054734
1775834760000,1775834640000,Short,LondonNY,72850.0,73314.30455999999,71921.39088000002,10.0,5.548451033308557,TIMEOUT,0.0,1.170909,72.3020000000106,1.040289
1775848380000,1775848320000,Short,NewYork,73159.2,73281.97871999998,72913.64256000002,10.0,5.648101684477036,TARGET,2.0,0.816264,23.311000000001513,1.017597
1775849640000,1775849400000,Long,NewYork,72970.0,72811.10448,73287.79104000001,6.71040288591256,3.3493123550767563,TARGET,2.0,0.73301,7.974999999991269,1.015367
1775875140000,1775874600000,Short,Asia,72998.5,73111.54248,72772.41503999999,6.964305954077085,14.112897910396471,TARGET,2.0,0.952443,23.793000000005122,0.998132
1775880780000,1775880420000,Short,Asia,72785.0,72978.336,72398.32800000001,0.7841713869713934,3.121234281450124,TIMEOUT,0.0,0.489047,160.27999999999884,1.002493
1775884800000,1775884380000,Long,Asia,72722.0,72602.07183999999,72961.85632000002,-5.02138104229889,2.5175892070050874,STOP,-1.0,0.488299,-10.18300000000454,0.980316
1775888760000,1775888700000,Long,Asia,72630.0,72559.9056,72770.1888,-6.587783502451157,2.294131082557996,TARGET,2.0,1.686069,31.589999999996508,0.97844
1775891640000,1775891040000,Long,Asia,72709.9,72656.12856,72817.44287999999,-2.683767926794334,2.8638022705302038,STOP,-1.0,0.494459,58.56600000000617,0.973142
1775897640000,1775897460000,Long,London,72641.2,72554.11024,72815.37952,-6.241960747821849,2.994352819295424,TARGET,2.0,0.461861,-5.907000000006519,0.975158
1775923260000,1775922960000,Short,LondonNY,72787.4,72890.36568,72581.46863999998,1.5086075182203615,2.679004536393559,STOP,-1.0,1.427989,10.576000000000931,0.960454
1775944200000,1775943960000,Short,NewYork,73439.6,73531.57824,73255.64352000001,8.39863795820815,1.7584028566658931,TARGET,2.0,1.446053,-13.059999999997672,0.930313
1775945160000,1775944800000,Long,Asia,73461.0,73267.93872,73847.12255999999,10.0,1.5111048243053085,STOP,-1.0,0.651764,37.888999999995576,0.930603
1775948640000,1775948100000,Short,Asia,73064.5,73414.88496,72363.73008000001,9.19998668094499,8.616428281737692,TIMEOUT,0.0,0.491468,12.551999999996042,0.925714
1775963640000,1775963460000,Long,Asia,71708.4,71545.7176,72033.76479999998,-6.385208761515128,2.272711084497784,STOP,-1.0,0.720367,-3.0160000000032596,0.931397
1775964360000,1775964120000,Long,Asia,71658.0,71522.736,71928.52799999999,-4.964495058130314,1.860644970678055,STOP,-1.0,1.227884,54.60899999999674,0.930498
1775964780000,1775964480000,Short,Asia,71582.0,71762.16384,71221.67232000001,-6.58252902504924,2.223659742916607,TIMEOUT,0.0,0.554969,74.87200000000303,0.931316
1775967240000,1775966940000,Long,Asia,71558.8,71463.7832,71748.8336,-10.0,2.0773184286686117,STOP,-1.0,0.936335,-34.479999999995925,0.938612
1775970120000,1775969580000,Long,Asia,71495.7,71351.27328,71784.55344,-10.0,6.907564199252342,TIMEOUT,0.0,0.725302,-25.39199999999255,0.938156
1775971620000,1775971440000,Short,Asia,71609.1,71688.00455999999,71451.29088000004,-5.059024525902943,2.1179724945652647,STOP,-1.0,1.329391,-29.243000000002212,0.934258
1775979600000,1775979420000,Short,Asia,71667.3,71738.74511999999,71524.40976000002,-5.38181000764174,1.8971676222079195,STOP,-1.0,4.177708,-9.85899999999674,0.940018
1775983620000,1775983140000,Short,London,71600.3,71765.66664,71269.56672000002,-6.152790484436267,1.540262240617757,TIMEOUT,0.0,1.391218,-18.130999999993946,0.940633
1775984280000,1775983740000,Long,London,71606.0,71522.53616,71772.92768,-6.252693212520633,3.346229547996636,STOP,-1.0,1.065603,33.31600000000617,0.93982
1775991720000,1775991180000,Long,London,71452.5,71301.81288,71753.87424,-10.0,8.531169151885859,STOP,-1.0,0.393708,6.970000000001164,0.943543
1776005700000,1776005580000,Long,LondonNY,70731.5,70642.64064,70909.21872,-8.838364270799577,3.0365432202852602,STOP,-1.0,0.713213,-50.05899999999383,0.999561
1776007860000,1776007800000,Long,LondonNY,70677.6,70549.81496,70933.17008000001,-10.0,5.157044374609149,TARGET,2.0,0.570209,62.49000000000524,0.993214
1776015120000,1776015000000,Short,NewYork,70955.7,71030.67911999999,70805.74176000002,-10.0,1.5970239674052076,STOP,-1.0,1.160327,-3.877999999996973,0.989452
1776021240000,1776021060000,Short,NewYork,71100.0,71255.9592,70788.0816,-10.0,7.817161402387215,STOP,-1.0,0.563264,-44.75,0.99364
1776025200000,1776025140000,Short,NewYork,70981.7,71048.2932,70848.51359999999,-10.0,5.306222520882181,STOP,-1.0,0.545199,-53.470000000001164,1.002298
1776028260000,1776027660000,Short,NewYork,71191.5,71481.03911999999,70612.42176000003,-0.8192787446335024,1.8465560633012452,TARGET,2.0,1.793139,-38.51499999999942,1.010219
1776031200000,1776031140000,Short,Asia,70878.5,71391.46751999999,69852.56496000002,-2.2763619785551095,5.459275656995344,TIMEOUT,0.0,0.61008,-1.010999999998603,0.999782
1776043860000,1776043800000,Long,Asia,71029.7,70936.30552000001,71216.48895999997,0.7756678897616357,2.9577451721636088,TARGET,2.0,0.418659,418.2869999999966,1.040755
1776046380000,1776046320000,Long,Asia,70999.9,70898.43583999999,71202.82832,-0.9001795691021016,2.74140538507583,TARGET,2.0,0.810066,56.078999999997905,1.02731
1776049140000,1776048720000,Long,Asia,71047.0,70913.32392000001,71314.35215999998,-0.7990453577239147,1.5231751505444033,STOP,-1.0,1.152036,-29.22499999999127,1.026662
1776050040000,1776049440000,Short,Asia,71027.3,71156.67984,70768.54032000001,1.944055069500697,5.753933779187479,TARGET,2.0,0.835339,-44.15299999999115,1.029879
1776059160000,1776058620000,Long,Asia,70821.3,70654.53112,71154.83776000001,-8.751367434394759,1.979524943815088,STOP,-1.0,1.128964,7.434999999997672,1.03859
1776076560000,1776076500000,Long,London,70734.9,70586.9852,71030.72959999999,-10.0,3.1697009932844775,TARGET,2.0,0.520527,23.03299999999581,1.059586
1776076920000,1776076680000,Short,London,70751.3,70846.632,70560.63600000001,-3.7884890942637077,1.5093094368735533,STOP,-1.0,0.520527,23.03299999999581,1.059586
1776081960000,1776081600000,Long,London,70887.5,70766.24167999999,71130.01664000002,-1.3687974366721223,1.879285530561233,STOP,-1.0,0.710485,25.706999999994878,1.055086
1776087000000,1776086520000,Short,LondonNY,71106.7,71266.76784,70786.56431999999,7.084626578371731,3.938946038829586,TARGET,2.0,1.005063,2.555000000007567,1.056729
1776098040000,1776097800000,Short,LondonNY,72179.5,72334.52135999998,71869.45728000003,9.157149902875974,3.584126301545154,STOP,-1.0,1.038437,-35.763000000006286,1.046771
1776099180000,1776098820000,Short,LondonNY,72049.9,72438.30431999998,71273.09136000002,10.0,1.5864708167630586,STOP,-1.0,1.068335,133.1710000000021,1.03424
1776106800000,1776106500000,Short,NewYork,72361.7,72466.82711999999,72151.44576000002,10.0,3.0673847285170197,STOP,-1.0,0.77058,-51.836999999999534,0.977639
1776115140000,1776114720000,Short,NewYork,73108.5,73313.60399999999,72698.29200000002,10.0,1.8045613064189838,STOP,-1.0,0.849476,-3.111000000004424,0.907854
1776128520000,1776128460000,Long,Asia,74063.4,73952.99024,74284.21951999998,-2.0792650810827116,2.046125855212235,TARGET,2.0,0.895061,35.103000000002794,0.911612
1776146400000,1776145800000,Long,Asia,74259.5,74160.624,74457.25200000001,-2.9777252360732853,1.6988899031960436,TARGET,2.0,1.958413,-30.597999999998137,0.904619
1776156000000,1776155580000,Short,London,74669.5,74821.00895999999,74366.48208000002,4.479699603584793,3.6538076301896,TARGET,2.0,2.084095,11.210000000006403,0.901795
1776163560000,1776163440000,Long,London,74336.0,74258.74544,74490.50912,-1.2300108059306363,2.084577945402889,STOP,-1.0,0.399261,-34.23200000000361,0.906407
1776171420000,1776171360000,Short,London,74352.5,74471.12928,74115.24144000001,-0.17338371243523948,1.7383262676406406,STOP,-1.0,1.275697,8.384999999994761,0.906902
1776173280000,1776172680000,Short,LondonNY,74556.0,74697.7104,74272.57920000001,4.512823687066902,2.901826487296873,STOP,-1.0,0.711198,-9.748000000006869,0.903468
1776173640000,1776173580000,Short,LondonNY,74695.2,74897.8704,74289.85919999999,4.897343196239721,9.461330067768591,STOP,-1.0,0.506254,69.45600000000559,0.903237
1776175200000,1776175140000,Short,LondonNY,75414.2,75544.3872,75153.8256,6.026055386377089,1.71976599290372,STOP,-1.0,0.913173,522.5339999999997,0.879043
1776177180000,1776177000000,Short,LondonNY,75635.4,75978.73439999999,74948.73120000001,9.205755707892202,2.4483488888111506,TARGET,2.0,1.72063,172.24299999998766,0.871755
1776183480000,1776182880000,Short,LondonNY,75244.2,75745.44791999999,74241.70416000001,8.585360106359614,5.869836385255282,TARGET,2.0,1.431848,48.353000000002794,0.852672
1776202740000,1776202560000,Long,NewYork,74003.1,73904.12936,74201.04128,-10.0,3.3038727264071213,STOP,-1.0,0.650789,-4.089000000007218,0.869249
1776205200000,1776204660000,Short,Asia,74003.5,74385.26064,73239.97872000001,-7.922208018646636,2.818071749515633,STOP,-1.0,1.300998,166.2630000000063,0.87575
1776205860000,1776205800000,Long,Asia,73959.5,73758.04632000001,74362.40735999998,-6.27311426543253,3.6258539001959753,TARGET,2.0,0.604032,-65.3009999999922,0.874179
1776209700000,1776209460000,Short,Asia,74071.9,74215.72511999999,73784.24976,-10.0,1.5764014885521485,STOP,-1.0,0.814125,-18.85000000000582,0.877604
1776211080000,1776210720000,Long,Asia,74127.4,73940.8,74500.59999999998,-10.0,7.319562531828081,TARGET,2.0,2.150346,-32.11700000001292,0.879362
1776227700000,1776227580000,Long,Asia,74312.3,74166.1196,74604.6608,-7.519335059177608,1.7183329486473848,STOP,-1.0,0.487622,4.886999999987893,0.867315
1776229800000,1776229560000,Long,Asia,74218.0,74137.6424,74378.7152,-5.063059604407616,2.291527707596428,STOP,-1.0,1.47223,-18.544999999998254,0.867373
1776236400000,1776236100000,Long,Asia,73880.1,73765.94,74108.42000000001,-10.0,2.9210868978432996,STOP,-1.0,0.402056,13.79200000000128,0.876565
1776236820000,1776236760000,Long,Asia,73818.3,73740.95999999999,73972.98000000003,-10.0,3.0028781968214187,TARGET,2.0,0.979949,-24.694000000003143,0.875623
1776237180000,1776237060000,Short,Asia,73905.7,74029.77648,73657.54703999999,-8.183167125892494,2.1683547616289793,TARGET,2.0,0.774547,-38.35599999999977,0.875732
1776239340000,1776239100000,Long,Asia,73659.6,73390.2408,74198.31840000002,-10.0,6.127629187224096,TIMEOUT,0.0,0.993689,8.443999999988591,0.876213
1776243720000,1776243180000,Short,London,74034.7,74213.62344,73676.85312,0.5544374464526923,3.435791120868271,STOP,-1.0,0.369029,-26.10899999999674,0.893637
1776259800000,1776259500000,Short,LondonNY,74301.0,74428.9956,74045.00880000001,7.839840453299365,1.5880395814289558,TARGET,2.0,0.648885,11.430999999996857,0.900112
1776260340000,1776260220000,Long,LondonNY,74086.7,73960.784,74338.53199999999,-0.7877601957665604,2.492438693402657,STOP,-1.0,0.674315,-26.270999999993364,0.898599
1776274140000,1776274020000,Short,NewYork,74076.3,74237.14224,73754.61552,1.7697599707244762,3.2193321918235838,STOP,-1.0,0.530339,6.539999999993597,0.899737
1776275100000,1776274980000,Long,NewYork,73945.7,73814.70096,74207.69807999999,-2.447937122396941,1.5665418826727324,TARGET,2.0,0.688329,30.27599999999802,0.897763
1776276060000,1776275580000,Short,NewYork,74066.6,74171.68991999999,73856.42016000004,0.5236517945745602,2.2223455323911057,STOP,-1.0,0.725721,6.9320000000006985,0.896109
1776289080000,1776288780000,Long,NewYork,74583.0,74448.49352,74852.01296,10.0,1.7197332888177097,TARGET,2.0,0.972635,10.562999999994645,0.883731
1776293160000,1776292740000,Short,Asia,75033.8,75485.94048,74129.51904,10.0,17.806086752852863,TIMEOUT,0.0,0.801234,45.0,0.882836
1776299400000,1776298800000,Long,Asia,74650.6,74421.71496,75108.37008000002,-1.5715406717404736,4.103167892829692,STOP,-1.0,0.880985,30.262000000002445,0.894228
1776307560000,1776307200000,Short,Asia,75029.4,75155.87664,74776.44671999998,2.919720988176303,1.9100988225774782,TARGET,2.0,1.291185,110.50100000000384,0.896853
1776312360000,1776312180000,Long,Asia,74906.9,74740.16,75240.37999999998,0.11290564720407102,1.5267663231190074,STOP,-1.0,0.646144,-12.197000000000116,0.896079
1776314820000,1776314280000,Short,Asia,74870.1,75047.9904,74514.31920000003,4.133309982500948,1.5557775765712327,STOP,-1.0,5.852241,-117.2670000000071,0.891726
1776315000000,1776314940000,Long,Asia,74842.3,74615.65968,75295.58064000001,-0.6752480388584288,8.472044887889112,TIMEOUT,0.0,7.136037,49.687999999994645,0.884017
1776322080000,1776321660000,Long,Asia,74934.0,74742.75792,75316.48415999999,-0.8957498530422229,16.633225772865064,STOP,-1.0,0.615576,3.0200000000040745,0.882116
1776326760000,1776326640000,Long,London,74596.3,74504.04904,74780.80192000001,-6.27241498249138,1.9928121202655373,STOP,-1.0,0.925866,-46.771000000007916,0.879718
1776327000000,1776326940000,Long,London,74533.3,74428.4096,74743.08080000001,-6.348466468260013,3.921577522883311,TARGET,2.0,0.430495,-19.739999999990687,0.879317
1776339300000,1776339240000,Short,London,74368.6,74516.56559999999,74072.66880000004,-9.956540348224108,7.172256202916577,STOP,-1.0,2.279516,-1.618000000002212,0.861342
1776341460000,1776341400000,Short,London,74719.5,74806.79759999999,74544.90480000002,0.3542286114562542,2.972967130218167,TARGET,2.0,0.178458,113.58499999999185,0.877313
1776346200000,1776346020000,Short,LondonNY,74841.8,75008.75903999999,74507.88192000003,3.2391969938823055,4.268201446320313,TARGET,2.0,1.090501,71.84799999999814,0.881163
1776346800000,1776346740000,Long,LondonNY,74630.0,74512.64216,74864.71568,-1.2442977185169428,1.5671739101198094,STOP,-1.0,0.851179,-48.137999999991735,0.878673
1776377280000,1776376860000,Short,Asia,75025.3,75118.44671999999,74839.00656000002,10.0,2.8804919651403713,TARGET,2.0,1.035693,34.778999999994994,0.910715
1776381720000,1776381660000,Short,Asia,74980.4,75084.31943999999,74772.56112,10.0,1.8957341352873123,STOP,-1.0,0.534771,-2.551000000006752,0.911891
1776381900000,1776381840000,Short,Asia,75017.7,75157.27776,74738.54448,10.0,4.3603901723635445,TARGET,2.0,0.534771,-2.551000000006752,0.911891
1776382620000,1776382560000,Short,Asia,75079.5,75173.99111999999,74890.51776000002,10.0,2.807819441439718,TARGET,2.0,0.449805,-86.19599999999627,0.90842
1776386880000,1776386820000,Long,Asia,74906.5,74814.80024,75089.89952,-1.3823029858770453,2.618663446163852,STOP,-1.0,0.482252,11.150000000008731,0.905979
1776390900000,1776390540000,Long,Asia,74695.4,74490.26008,75105.67984,-5.645426390370025,3.155010456415507,STOP,-1.0,1.012532,-10.900999999998021,0.896908
1776406140000,1776406020000,Long,Asia,74625.0,74652.2304,74679.4608,-0.03640600355520111,2.2943044355419446,TARGET,2.0,0.902453,17.68499999999767,0.903637
1776406740000,1776406500000,Short,Asia,74700.8,74832.01775999999,74438.36448000003,0.8680674222051863,2.778416524486262,STOP,-1.0,2.85524,-29.1079999999929,0.903907
1776408000000,1776407940000,Short,Asia,74767.1,74858.23872,74584.82256000003,3.7400882423798336,8.445616272793458,STOP,-1.0,1.072577,13.419999999998254,0.902738
1776410100000,1776409560000,Short,Asia,74965.4,75058.99919999999,74778.2016,4.882156700658312,1.5749043238058191,STOP,-1.0,1.766117,-4.459000000002561,0.899178
1776414360000,1776414300000,Short,London,75070.0,75180.09599999999,74849.80800000002,8.685753502308136,3.0095782348609412,STOP,-1.0,0.703971,25.211000000010245,0.906181
1776417360000,1776417240000,Short,London,75815.7,75960.41975999999,75526.26048000001,10.0,2.789093063601009,STOP,-1.0,0.910901,97.29300000000512,0.941891
1776418200000,1776418080000,Short,London,75927.2,76357.13688,75067.32623999998,9.174921898014581,10.363207970207373,TARGET,2.0,1.359799,140.9259999999922,0.945617
1776428760000,1776428640000,Short,London,75593.6,75821.1084,75138.58320000002,7.119523934715157,2.8895219857895373,STOP,-1.0,1.073367,57.728000000002794,0.918964
1776436980000,1776436920000,Short,LondonNY,77802.0,78035.87879999999,77334.24240000002,10.0,1.5312780081576751,STOP,-1.0,1.277409,399.1670000000013,0.822135
1776442440000,1776442020000,Short,LondonNY,77817.9,78047.28791999999,77359.12416,10.0,3.2512561400466122,STOP,-1.0,0.971635,48.56500000000233,0.802544
1776447000000,1776446460000,Long,NewYork,77327.8,77138.24,77706.92,4.413989509033645,2.7385087374251813,STOP,-1.0,1.44797,109.41999999999825,0.794439
1776452880000,1776452700000,Long,NewYork,77087.0,76860.36248,77540.27504000001,7.406456853012067,5.5243911043669,TARGET,2.0,1.939771,-55.91000000000349,0.792983
1776456600000,1776456180000,Short,NewYork,77384.8,77574.30984,77005.78032,10.0,1.821945372997024,TIMEOUT,0.0,0.716419,-61.33299999999872,0.796789
1776462180000,1776461880000,Long,NewYork,77331.8,77186.80112,77621.79776,10.0,2.8749365736856247,STOP,-1.0,1.00865,-0.8770000000076834,0.795142
1776476700000,1776476640000,Long,Asia,77190.4,77087.58056,77396.03887999998,0.6339115120408564,3.7289386470604624,STOP,-1.0,0.617959,-1.1390000000101281,0.799357
1776477000000,1776476940000,Long,Asia,77180.4,77064.49904,77412.20191999999,-0.09309863650494285,2.219672293512657,STOP,-1.0,0.363161,45.419000000008964,0.798845
1776477720000,1776477660000,Long,Asia,77102.6,77028.328,77251.14400000003,-1.0334129238542575,1.751115341119431,TARGET,2.0,0.757889,2.06699999999546,0.800061
1776480240000,1776479820000,Short,Asia,77282.8,77385.15864,77078.08272000002,4.139723255844705,2.2075325116908657,TARGET,2.0,1.40234,-14.509000000005472,0.804712
1776486780000,1776486660000,Long,Asia,76875.1,76804.30736,77016.68528,-5.422299514335029,1.55412709795855,TARGET,2.0,0.605757,-52.27599999999802,0.805033
1776490800000,1776490740000,Short,Asia,77095.8,77211.71999999999,76863.96000000004,1.2284390180770666,2.4444337235645026,TIMEOUT,0.0,1.749704,40.15099999999802,0.804562
1776496860000,1776496680000,Long,Asia,77021.5,76938.4,77187.70000000001,-4.085508429535448,2.8271651251426824,STOP,-1.0,1.34212,-1.1449999999895226,0.806718
1776506760000,1776506700000,Long,London,76382.4,76258.84408,76629.51183999999,-4.8927235771924815,3.9554872566918378,STOP,-1.0,0.386251,-402.4170000000013,0.813717
1776512340000,1776511860000,Short,London,75779.7,76163.68224,75011.73552,-10.0,1.723352631412267,STOP,-1.0,1.18129,-3.19199999999546,0.817782
1776514740000,1776514680000,Short,London,76176.8,76307.29703999999,75915.80592000003,-7.315755596815387,1.5742005216399735,TARGET,2.0,1.816287,-124.3469999999943,0.825341
1776519420000,1776519360000,Long,LondonNY,75934.1,75817.7972,76166.70560000002,-8.647506454911861,2.6565946359604258,STOP,-1.0,0.591092,-28.770000000004075,0.824725
1776520140000,1776519540000,Long,LondonNY,76002.5,75751.15056,76505.19888000001,-7.503199277692251,2.9540319462889975,TIMEOUT,0.0,0.591092,-28.770000000004075,0.824725
1776523440000,1776522840000,Short,LondonNY,76152.8,76251.05208,75956.29584000002,-5.2534014365581365,2.5186758533624167,STOP,-1.0,3.807624,35.31500000000233,0.822157
1776524520000,1776524460000,Short,LondonNY,76265.6,76403.77415999999,75989.25168000004,-5.6789297418855265,5.730209984740376,TARGET,2.0,1.066298,-0.6929999999993015,0.828552
1776529260000,1776528960000,Long,LondonNY,76024.8,75954.38784,76165.62432000002,-7.695812444086223,2.6556971817192334,STOP,-1.0,1.017093,-23.214000000007218,0.824187
1776532320000,1776532260000,Short,NewYork,75843.3,75991.2444,75547.41120000002,-10.0,1.518008163089133,TARGET,2.0,0.538193,-32.34300000000803,0.800684
1776535740000,1776535200000,Long,NewYork,75793.8,75684.60384,76012.19232000002,-10.0,1.6076123000233242,STOP,-1.0,0.245772,-84.3179999999993,0.800355
1776538440000,1776537960000,Short,NewYork,75499.9,75702.21336,75095.27328,-10.0,1.5709526598078505,STOP,-1.0,0.778471,-171.43000000000757,0.803878
1776542880000,1776542760000,Short,NewYork,75638.3,75728.73456,75457.43088000001,-10.0,2.123559097880177,STOP,-1.0,1.060815,-34.49700000000303,0.815152
1776543540000,1776543360000,Short,NewYork,75636.3,75755.556,75397.78800000002,-10.0,2.1088678640439005,STOP,-1.0,2.017392,-19.138999999995576,0.81599
1776545580000,1776545100000,Short,NewYork,75752.0,75856.73688,75542.52624,-10.0,1.701523939369817,TIMEOUT,0.0,1.976236,-2.907999999995809,0.818313
1776551940000,1776551520000,Short,Asia,75701.0,75817.50551999999,75467.98896000002,-10.0,1.800817347704507,STOP,-1.0,1.146375,-0.05199999999604188,0.81409
1776590820000,1776590760000,Long,London,75029.4,74841.27904,75405.64192,-5.918570414934429,7.62689543965545,TARGET,2.0,0.82343,-0.20500000000174623,0.785078
1776595920000,1776595860000,Short,London,75127.1,75239.44344,74902.41312000001,-3.538691166087631,2.237692128979118,STOP,-1.0,1.382166,-15.831999999994878,0.787496
1776597600000,1776597300000,Short,London,75352.1,75521.46888,75013.36224000002,1.687824664005087,5.938245586327598,STOP,-1.0,1.17011,8.769000000000233,0.784375
1776600600000,1776600120000,Short,London,75476.4,75660.48,75108.23999999999,7.0419134895784525,2.043361799889741,STOP,-1.0,1.066202,-2.896999999997206,0.782084
1776612120000,1776611820000,Short,LondonNY,75866.8,76131.8568,75336.68640000002,9.911012366432498,1.6784367652575163,TARGET,2.0,1.582027,30.4490000000078,0.768553
1776627120000,1776626580000,Long,NewYork,74968.4,74763.74112,75377.71775999997,-10.0,2.019228393876701,STOP,-1.0,2.206168,-5.676000000006752,0.762724
1776631860000,1776631440000,Long,NewYork,74670.8,74353.4696,75305.46080000002,-10.0,15.080926011137969,STOP,-1.0,0.727051,5.8879999999917345,0.76557
1776655260000,1776655200000,Short,Asia,74453.0,74559.70008,74239.59984000001,5.145278644346933,10.393853000968807,STOP,-1.0,0.478633,64.88700000000244,0.75649
1776656760000,1776656700000,Long,Asia,74555.3,74453.68936,74758.52128,9.081182412728456,2.6010961619326265,STOP,-1.0,1.871813,-33.78399999999965,0.76263
1776656940000,1776656880000,Short,Asia,74555.3,74629.75608,74406.38784,7.2271602309337215,2.0272812603558266,TARGET,2.0,1.871813,-33.78399999999965,0.76263
1776662040000,1776661800000,Long,Asia,74322.1,74175.21232,74615.87536,-0.528669634663532,7.226391603415659,STOP,-1.0,0.323296,-61.49099999999453,0.767014
1776683220000,1776682680000,Long,London,75126.8,74904.82816,75570.74368,5.989482886513015,1.7091356170375454,TARGET,2.0,0.880265,-34.529999999998836,0.781576
1776691500000,1776691440000,Long,LondonNY,75053.7,74891.63872,75377.82255999999,2.6613667766897144,2.515843564187021,STOP,-1.0,0.504167,69.78699999999662,0.770746
1776691800000,1776691740000,Short,LondonNY,75079.7,75225.33215999999,74788.43568000001,5.063121951835157,1.7661429445209558,STOP,-1.0,0.594389,-78.26799999999639,0.772031
1776704940000,1776704880000,Short,NewYork,75517.9,75666.9852,75219.72959999999,8.02144764118242,6.875159522357975,STOP,-1.0,1.258945,-32.453999999997905,0.786701
1776707460000,1776707340000,Short,NewYork,75835.4,75953.31408,75599.57183999999,10.0,3.913119274028077,STOP,-1.0,0.939309,69.221000000005,0.773389
1776727260000,1776727080000,Long,Asia,75703.2,75565.39928,75978.80144,5.737742621248391,4.599651580459771,STOP,-1.0,0.458976,-67.53800000000047,0.757864
1776729780000,1776729720000,Short,Asia,75795.1,75946.80888,75491.68224000002,1.099934597867767,2.644947525809712,STOP,-1.0,1.046691,78.278999999995,0.755689
1776731580000,1776731400000,Short,Asia,75863.6,75978.83448,75633.13104000001,2.9497454152643603,1.624710276556306,STOP,-1.0,1.060183,20.987999999997555,0.755266
1776739500000,1776739440000,Long,Asia,75592.0,75497.5536,75780.8928,-5.6444715604106435,2.3704091686118294,STOP,-1.0,0.640974,-8.610999999989872,0.758128
