bar_ts,side,lvl,atr,r,oos,kind,regime,m5_delta_at_level,m5_absorption_ratio,m5_large_order_z,m5_stacked_imb,m5_exhaustion,m5_vol_concentration,m5_level_near_poc,m5_bar_imb_ratio,m5_delta_norm_bar,m15_delta_at_level,m15_absorption_ratio,m15_large_order_z,m15_stacked_imb,m15_exhaustion,m15_vol_concentration,m15_level_near_poc,m15_bar_imb_ratio,m15_delta_norm_bar,h1_delta_at_level,h1_absorption_ratio,h1_large_order_z,h1_stacked_imb,h1_exhaustion,h1_vol_concentration,h1_level_near_poc,h1_bar_imb_ratio,h1_delta_norm_bar
1766367900000,short,89090.0,347.7001845036183,-0.844918791538867,False,H5,trend,-12.594,0.0045,2.3251,2.0,-0.086,0.2636,1.0,-0.5256,-0.2385,-0.097,0.9578,-0.1988,3.0,-1.389,0.1784,0.0,-0.2161,-0.4805,-4.897,0.7449,1.3213,4.0,-0.086,0.0685,0.0,0.0027,0.0209
1766418300000,long,89360.0,413.0721159122533,-1.2167052320974068,False,H5,chop,-2.264,1.4521,0.116,9.0,11.622,0.1241,0.0,-0.4662,-0.9726,1.56,0.4256,-0.6461,3.0,0.575,0.0975,0.0,0.2752,0.7971,2.1,0.8604,0.0862,5.0,-9.182,0.0363,0.0,-0.0797,-1.3238
1766602800000,short,87430.0,240.43691709577018,-1.4999999999999845,False,H5,chop,-0.524,0.4032,-0.7563,2.0,1.366,0.8045,0.0,-0.1656,-0.0255,-1.636,0.8698,1.8361,1.0,-0.37,0.3732,1.0,-0.3304,-0.2957,7.74,1.3676,0.7315,3.0,-1.244,0.3098,0.0,0.1126,0.5728
1766717100000,short,89200.0,325.0212729812169,-1.23378911987459,False,H5,chop,-13.689,0.4294,2.551,6.0,4.61,0.3251,1.0,-0.1116,-0.1072,-2.991,0.8204,0.2581,2.0,7.007,0.1208,0.0,-0.1931,-0.8981,6.41,1.1,3.7246,17.0,1.139,0.0474,0.0,0.0564,1.7836
1767002400000,long,88030.0,309.9723407369062,-1.1683847598816461,False,H5,chop,1.317,0.8002,0.0936,2.0,2.539,0.2195,0.0,0.3603,0.6196,2.325,0.9179,2.0445,2.0,-1.205,0.1251,0.0,0.1647,0.835,2.057,0.9274,1.2099,13.0,-2.324,0.0711,0.0,0.0437,0.5179
1767010500000,long,86820.0,306.9336710114468,2.8520962911772263,False,H5,chop,-5.674,4.6677,-0.8391,4.0,-5.674,0.1851,0.0,-0.0275,-0.1119,5.803,0.6666,0.1972,1.0,-3.165,0.1008,0.0,0.1818,1.6555,0.129,0.9932,-0.3286,8.0,-3.165,0.0582,0.0,-0.0252,-0.7218
1767367800000,long,89050.0,401.5259115496563,0.5616668821420856,False,H5,trend,-0.373,1.0182,3.9852,1.0,0.296,0.2583,1.0,0.2785,0.2732,-2.841,3.0602,-0.6185,5.0,0.511,0.0933,0.0,0.1407,0.7528,-33.888,1.9141,2.652,5.0,-5.846,0.0497,0.0,-0.0563,-1.2204
1767612600000,short,92940.0,209.56197024391935,-1.2876918498255048,False,H5,chop,-1.84,0.1085,-0.3472,2.0,0.166,0.3437,0.0,-0.5189,-0.4058,-0.755,0.5278,-0.9556,8.0,-0.128,0.2284,0.0,-0.0046,-0.0083,-7.502,0.1716,-1.0689,3.0,-3.562,0.128,0.0,-0.084,-0.6784
1767627000000,long,93340.0,342.9334600080353,-0.12728745736058034,False,H5,trend,-0.151,1.0141,1.9096,2.0,0.309,0.2599,1.0,0.1682,0.162,3.233,0.6393,-0.1339,2.0,-0.153,0.1078,0.0,0.1265,0.8703,-24.719,1.6931,1.8558,2.0,0.163,0.0492,0.0,0.0464,1.0758
1767717900000,long,92360.0,360.30085128973326,-1.500000000000023,False,H5,chop,-1.978,1.1152,1.5121,5.0,-0.441,0.1131,0.0,-0.1364,-0.4756,-2.338,1.3656,-0.6084,5.0,-5.178,0.0924,0.0,0.1497,0.8623,-4.316,1.1832,0.7583,22.0,-5.178,0.0451,0.0,-0.0988,-2.5775
1767735900000,short,93600.0,392.51546393594913,7.64102755075191,False,H5,chop,2.099,1.7464,0.0494,5.0,6.978,0.2802,0.0,0.1621,0.0978,-3.847,0.3676,-0.3541,1.0,7.546,0.1391,0.0,-0.4316,-1.6419,-1.143,0.9746,1.8348,29.0,-7.801,0.0503,0.0,-0.0223,-0.5384
1767796200000,long,91500.0,261.4018668308106,1.3808888888889237,False,H5,chop,-12.626,2.3218,1.6064,8.0,-0.014,0.3125,0.0,-0.4151,-0.5305,-6.852,2.6357,-0.3464,9.0,-0.922,0.0717,0.0,0.0449,0.521,-40.369,2.0277,1.3602,9.0,-0.922,0.1073,0.0,-0.0175,-0.5236
1767816000000,short,91170.0,328.1283973942329,-1.3942609254967397,False,H5,chop,8.213,1.364,2.5144,9.0,2.835,0.403,1.0,0.3848,0.3565,17.395,6.9511,2.0582,7.0,2.111,0.1302,1.0,-0.0164,-0.0301,17.395,6.9511,0.2263,7.0,2.111,0.067,0.0,0.0281,0.1931
1767853800000,long,90200.0,244.26574464389657,-1.4999999999999893,False,H5,chop,7.579,0.4346,0.6457,1.0,-2.747,0.2393,0.0,0.4381,0.7661,-1.833,5.3643,-1.0702,3.0,-1.815,0.2042,0.0,0.2003,0.5472,-80.041,2.8146,3.1054,25.0,-6.735,0.1046,0.0,-0.2384,-7.1084
1767862800000,long,90150.0,263.0908484653971,-1.4999999999999785,False,H5,chop,-5.164,2.2862,0.254,2.0,-4.297,0.3908,0.0,0.219,0.163,7.066,0.191,-0.3739,3.0,1.547,0.2238,0.0,0.1397,0.3738,8.905,0.3924,-0.4462,10.0,-4.153,0.078,0.0,-0.0496,-0.4851
1768190400000,long,91760.0,308.4719706970908,-1.5000000000000022,False,H5,chop,-0.305,1.0823,-0.1588,8.0,-0.568,0.2091,0.0,-0.2236,-0.2999,-1.068,4.4452,-0.9938,1.0,11.093,0.1324,0.0,0.3512,0.8252,-1.068,4.4452,-1.0899,3.0,11.093,0.0893,0.0,0.137,0.8212
1768204800000,long,91360.0,234.49361839792257,-1.5000000000000233,False,H5,chop,1.702,0.1595,-0.8782,1.0,-1.044,0.4245,0.0,0.3109,0.3143,-1.813,1.2304,0.4785,3.0,-1.41,0.1417,0.0,0.1865,0.6259,-2.251,1.2819,-0.3035,7.0,-2.014,0.0483,0.0,0.0012,0.0328
1768282200000,short,92050.0,229.66508042758667,-1.2969147060902797,False,H5,chop,2.31,1.1837,1.9401,3.0,-5.051,0.2417,0.0,-0.1632,-0.2737,-2.283,0.3475,-0.5698,8.0,-4.595,0.2285,0.0,-0.1498,-0.4514,-4.765,0.8616,1.6354,12.0,-5.051,0.0851,0.0,0.0001,0.001
1768321800000,long,93110.0,377.2865636534864,3.0671162333724467,False,H5,chop,-20.195,3.3197,2.143,4.0,-3.492,0.1724,0.0,-0.3526,-0.6208,-1.882,1.4295,-0.1772,3.0,0.006,0.1075,0.0,0.1593,0.6078,-22.597,2.6057,-0.0551,5.0,-3.492,0.0699,0.0,-0.1092,-2.0957
1768414500000,long,96650.0,466.09689886425747,-1.438191565500282,False,H5,chop,-7.357,2.2094,0.3874,14.0,-8.392,0.2599,0.0,-0.2917,-0.6482,0.525,0.7868,-0.5488,7.0,0.388,0.1755,0.0,0.3143,0.7426,-9.141,1.6765,0.1179,5.0,-13.111,0.093,0.0,-0.0656,-0.8204
1768460400000,short,96200.0,245.45889891961866,-1.4381630620543824,False,H5,chop,-1.096,0.0108,-0.9163,1.0,0.052,0.3827,0.0,-0.5004,-0.1493,5.9,2.0025,1.8732,4.0,-2.891,0.232,1.0,0.1757,0.1581,15.582,3.6477,0.9292,8.0,-0.51,0.0938,0.0,0.2114,1.534
1768499100000,short,96950.0,445.30084147656095,6.064734229415945,False,H5,chop,0.667,1.1276,0.0459,5.0,-1.643,0.3214,0.0,0.4295,0.5101,2.558,1.7693,0.1758,3.0,3.688,0.2004,0.0,-0.2904,-0.4789,3.225,1.377,0.0319,5.0,-1.643,0.1014,0.0,0.0001,0.0008
1768901400000,long,90990.0,282.30746501203174,-1.3830042666880036,False,H5,chop,-1.31,2.4637,-0.4429,1.0,-1.06,0.3266,0.0,0.2059,0.067,-4.05,1.9761,0.7207,6.0,-4.494,0.2227,0.0,-0.0712,-0.0765,4.298,0.8392,0.9057,6.0,-4.494,0.186,0.0,0.0023,0.0109
1768922100000,long,90250.0,364.25009537869636,-1.1252167825445638,False,H5,chop,32.978,0.6543,8.3001,4.0,-7.496,0.1726,1.0,0.1304,0.6027,-3.287,2.704,-0.6354,6.0,-11.105,0.0999,0.0,0.082,0.5477,15.093,0.8614,4.1366,4.0,-7.496,0.062,0.0,-0.0611,-1.7299
1769011200000,short,90260.0,424.00960476445283,8.344347623337065,False,H5,chop,-3.592,0.5078,0.2813,1.0,2.191,0.4768,0.0,0.0071,0.0034,-0.593,0.7913,-0.4886,1.0,3.718,0.1393,0.0,-0.3844,-1.2719,-0.593,0.7913,-0.773,2.0,3.718,0.0408,0.0,-0.2193,-6.8522
1769095800000,long,88580.0,327.3334548599746,2.531169564235808,False,H5,chop,5.566,0.1849,-0.8535,5.0,-1.049,0.1332,0.0,-0.2645,-1.1439,-21.562,3.1607,1.1345,17.0,-0.418,0.1106,0.0,-0.0466,-0.3765,-15.996,1.9517,0.1282,10.0,-0.418,0.0691,0.0,-0.0696,-1.8617
1769185800000,long,89490.0,373.01218044408915,0.9746621836603045,False,H5,trend,-62.5,13.3836,6.0764,6.0,-2.922,0.3909,1.0,-0.2247,-0.173,-3.836,2.4432,-0.2985,3.0,0.597,0.1366,0.0,0.2847,2.3977,-66.336,9.6095,1.3564,4.0,0.597,0.0688,0.0,0.1229,2.5814
1769366700000,long,87000.0,323.55458888428825,-1.1989398125600936,False,H5,chop,-74.338,5.9588,5.6506,14.0,2.875,0.1249,1.0,-0.3922,-2.2934,0.665,0.6463,-0.9801,3.0,1.91,0.1347,0.0,0.1895,0.8667,-73.673,5.3668,3.4712,4.0,2.875,0.0454,0.0,-0.1781,-4.0692
1769437800000,long,87640.0,254.15388819343457,0.9246496822322031,False,H5,trend,-1.633,1.2595,1.6487,2.0,-0.082,0.2307,0.0,0.0444,0.0329,-0.942,1.5917,-0.8151,4.0,-0.022,0.0525,0.0,0.1125,1.6851,6.13,0.8125,1.4454,4.0,-0.022,0.0423,0.0,0.0414,1.1088
1769445900000,long,87420.0,429.41853643313766,-1.357780856779099,False,H5,chop,-3.912,3.1818,1.3817,5.0,-6.38,0.1535,0.0,-0.2568,-0.098,-0.003,1.0469,-0.9023,3.0,0.091,0.1409,0.0,0.252,0.4355,-1.673,1.3835,-0.9788,5.0,-3.241,0.0536,0.0,0.0289,0.2499
1769634000000,long,89050.0,420.4885830751409,-1.3476304084193371,False,H5,chop,5.481,0.4864,2.1594,4.0,-0.04,0.2241,0.0,0.0825,0.0449,5.686,0.2957,-0.6454,2.0,-1.383,0.1396,0.0,0.0551,0.2009,4.623,0.5262,-0.3826,3.0,-1.383,0.0827,0.0,0.0507,0.3119
1769655600000,long,87850.0,321.156800179763,-1.2350697065368093,False,H5,chop,11.313,0.5531,2.3051,3.0,1.002,0.2435,0.0,0.1012,0.1794,3.503,0.1318,-0.6712,4.0,0.169,0.1325,0.0,0.1121,0.4386,3.503,0.1318,-0.8908,4.0,0.169,0.1037,0.0,0.0933,0.7169
1769710500000,short,84500.0,542.1481623251449,5.692956804086987,False,H5,trend,8.681,2.5003,0.4454,11.0,-6.677,0.3697,0.0,0.2318,0.1825,0.996,2.9377,-0.9882,3.0,-2.41,0.0806,0.0,-0.2194,-1.4328,13.787,2.9199,-0.5304,3.0,-6.677,0.0404,0.0,-0.1147,-2.3501
1769738400000,short,82440.0,540.7541976057926,1.0368481984572555,False,H5,chop,-8.839,0.4747,1.2541,2.0,-0.475,0.1811,1.0,-0.0724,-0.0806,6.641,2.6954,0.0417,3.0,0.277,0.0757,0.0,-0.0608,-0.2089,6.641,2.6954,-0.7828,3.0,0.277,0.0367,0.0,0.0431,0.6913
1769747400000,short,82990.0,468.2975129884868,0.4040103849692009,False,H5,chop,1.428,1.3004,-0.027,1.0,1.919,0.2272,0.0,-0.5466,-0.4306,-2.0,0.6598,-0.0993,3.0,-0.277,0.1716,0.0,-0.0842,-0.1194,2.822,1.247,0.0877,10.0,-12.124,0.0892,0.0,0.1104,0.7406
1769870700000,long,80900.0,386.2169571506944,-1.2460918951355264,False,H5,chop,-6.087,2.1787,-0.117,4.0,0.12,0.2877,0.0,0.0035,0.008,0.688,0.5152,-0.9755,6.0,6.899,0.0743,0.0,0.2816,1.8341,-8.967,1.7587,-0.0082,7.0,-19.703,0.0481,0.0,-0.0408,-1.4964
1769876100000,long,80920.0,512.1503518314532,-1.1597788157993778,False,H5,chop,-5.988,5.2021,0.0161,4.0,-2.672,0.1034,0.0,0.0334,0.0478,1.443,0.3056,-1.0709,38.0,-23.251,0.0389,0.0,0.0064,0.1523,-11.606,1.9057,-0.2833,16.0,-0.561,0.0259,0.0,-0.0398,-1.5971
1769907600000,short,78860.0,561.7042693106629,0.5124229604612635,False,H5,chop,-2.294,0.0809,-0.0709,1.0,1.185,0.246,1.0,-0.2617,-0.0468,-1.237,0.2025,-0.7921,3.0,1.171,0.1432,0.0,-0.3942,-0.6705,-1.237,0.2025,-1.0187,2.0,1.171,0.1049,0.0,-0.2834,-1.3666
1769914800000,short,78900.0,473.71941541160635,0.6604187119107651,False,H5,chop,-7.878,0.0431,1.8973,1.0,0.915,0.2162,0.0,-0.0764,-0.0199,-1.244,0.6352,-0.0495,2.0,0.301,0.1588,0.0,-0.0663,-0.0446,-1.244,0.6352,-0.7508,3.0,0.301,0.1186,0.0,0.0441,0.0778
1769990400000,long,76930.0,691.2003464328106,-1.2317167868732,False,H5,trend,-1.116,1.9261,-0.615,1.0,-0.031,0.1823,0.0,0.3687,0.1755,0.589,0.8893,0.0799,4.0,-0.285,0.1173,0.0,0.0639,0.1875,0.589,0.8893,-0.348,4.0,-0.285,0.0715,0.0,0.0127,0.0981
1770003900000,long,74600.0,756.8061005215303,18.267787919070273,False,H5,trend,-35.426,4.8228,3.7351,4.0,1.52,0.1434,1.0,0.0193,0.0241,-9.864,1.8411,2.1312,3.0,0.078,0.0366,0.0,0.2146,1.2599,-99.206,3.7122,4.1849,5.0,-0.199,0.0308,0.0,-0.0421,-0.9557
1770131700000,long,77120.0,427.8969634047587,-1.3033445930703345,False,H5,trend,-0.321,1.0921,0.3978,5.0,-0.525,0.12,0.0,-0.2458,-0.3304,-1.022,1.4214,-0.8272,7.0,-1.576,0.0482,0.0,0.0707,0.6288,-8.269,1.3394,0.6018,7.0,-1.576,0.037,0.0,0.0405,0.9674
1770139800000,short,75890.0,544.0214832266689,2.319480379723787,False,H5,trend,18.945,3.9625,2.2304,3.0,0.768,0.2268,0.0,0.1885,0.1704,0.466,1.4049,-1.0662,4.0,-0.534,0.0656,0.0,-0.33,-1.7684,25.169,1.7651,1.8747,3.0,0.475,0.0381,0.0,-0.2002,-4.9413
1770165900000,short,76040.0,502.99127510447363,-1.1803332595959306,False,H5,chop,-1.172,0.3582,-0.3862,1.0,-0.303,0.2592,0.0,-0.5071,-0.1904,-6.114,0.1303,0.19,3.0,-0.375,0.1749,0.0,-0.0606,-0.0614,-4.7,0.5197,-0.1504,9.0,-15.44,0.0631,0.0,0.084,0.4624
1770228000000,long,72530.0,770.2777056319596,0.6582509479168276,False,H5,chop,8.206,0.4228,2.578,3.0,0.284,0.1303,0.0,0.1632,0.1066,-0.085,1.008,-0.0354,5.0,0.93,0.1172,0.0,0.2944,1.8105,-0.085,1.008,-0.4591,5.0,0.93,0.0598,0.0,0.2056,3.7094
1770257700000,long,71970.0,637.6556485788308,-1.3371193625649291,False,H5,chop,0.854,0.0807,-1.1709,5.0,0.854,0.1326,0.0,0.0185,0.0117,4.98,0.4123,-0.821,11.0,1.104,0.046,0.0,-0.096,-0.4477,-0.425,1.023,0.3039,16.0,0.03,0.0337,0.0,-0.1022,-1.5308
1770291000000,long,70010.0,549.1849129763544,-1.2176059708106397,False,H5,chop,-12.478,1.5848,1.468,4.0,-0.696,0.1076,0.0,0.3308,1.5435,2.67,0.1646,-1.147,5.0,-3.676,0.0561,0.0,0.1066,0.5638,-20.881,1.6343,1.1493,5.0,-3.676,0.0518,0.0,0.0302,0.6125
1770341400000,long,64050.0,1212.9151066901425,0.701966446547079,False,H5,chop,-2.397,1.794,0.7847,3.0,-0.055,0.0942,0.0,0.0207,0.008,0.102,0.8509,-1.1889,2.0,-0.178,0.068,0.0,0.0886,0.1395,6.28,0.7572,0.6226,9.0,0.37,0.0318,0.0,0.0629,0.7132
1770348600000,short,64690.0,1031.7385416291786,-1.1017277765087603,False,H5,trend,-13.111,0.0463,3.1407,3.0,-0.276,0.1713,0.0,-0.0376,-0.0091,-1.708,0.533,-0.3036,3.0,0.186,0.1164,0.0,0.0008,0.0006,-23.457,0.1589,0.7487,5.0,1.205,0.0345,0.0,-0.0658,-0.3967
1770467400000,short,69340.0,568.9266996131219,-1.0671611425510854,False,H5,chop,4.691,2.7452,0.2206,7.0,2.99,0.1606,0.0,0.1786,0.1714,-2.759,0.5931,-0.3205,4.0,-0.436,0.0803,0.0,-0.1069,-0.5296,4.367,1.2854,0.0618,17.0,-1.35,0.0684,0.0,0.1011,2.4267
1770653700000,long,69150.0,522.9789980408141,0.6845525201486123,False,H5,chop,9.645,0.2721,1.7648,2.0,-0.289,0.3422,0.0,0.3799,0.1655,-1.583,8.798,-0.7094,3.0,-0.147,0.1196,0.0,0.1744,0.2044,7.867,0.4226,-0.2342,4.0,-0.289,0.0436,0.0,0.1703,2.1202
1770661800000,long,70200.0,529.9263025949984,0.5879339196497282,False,H5,chop,-3.455,1.5411,2.1416,6.0,-0.172,0.1976,0.0,-0.1575,-0.0847,-6.532,26.0268,-0.2234,3.0,-0.684,0.1292,0.0,-0.0429,-0.0536,-20.593,1.9861,2.9981,6.0,-0.172,0.0552,0.0,-0.0737,-0.4879
1770738300000,short,69270.0,450.26200107738805,-1.1602653581483258,False,H5,chop,-5.847,0.4833,1.7274,2.0,-0.913,0.1224,1.0,-0.0892,-0.0966,8.07,2.1204,-0.081,1.0,0.683,0.1916,0.0,-0.1305,-0.4598,25.135,1.4812,3.0977,4.0,-0.913,0.0618,0.0,0.02,0.3763
1770825600000,long,66460.0,627.2212018369062,-1.082008169330442,False,H5,trend,-0.143,1.0747,-0.758,2.0,-0.055,0.151,0.0,0.2017,0.1303,-0.274,1.0609,-0.3973,3.0,-0.923,0.0832,0.0,0.2799,1.1425,-0.501,1.0993,-1.0488,11.0,-10.869,0.0353,0.0,-0.0047,-0.0633
1770849000000,long,67520.0,434.9889404377076,-1.1845163423847516,False,H5,chop,-0.908,1.3693,0.2519,4.0,-6.362,0.1792,0.0,-0.2917,-0.1372,1.887,0.8135,2.5371,3.0,-1.018,0.1387,0.0,0.1078,0.0978,-4.704,1.2904,1.636,8.0,-7.38,0.0758,1.0,-0.1858,-0.7864
1770914700000,short,66250.0,512.4678504548311,-1.1314077518674062,False,H5,trend,1.006,1.2044,0.074,2.0,-16.072,0.1271,0.0,-0.0641,-0.0736,-4.069,0.3633,-0.4971,5.0,-0.153,0.1436,0.0,-0.1515,-1.4738,8.945,1.2249,0.9503,5.0,-3.338,0.0522,0.0,-0.16,-5.2377
1770998400000,long,68570.0,430.1297495342998,2.603785103893557,False,H5,chop,6.131,0.566,1.1553,6.0,-2.46,0.1599,0.0,-0.2434,-0.3518,-1.576,1.7147,-0.8239,2.0,-0.062,0.0826,0.0,0.2508,1.2017,-1.576,1.7147,-0.9892,2.0,-0.062,0.072,0.0,0.137,2.2606
1771004700000,short,69180.0,396.3146909504005,-1.4371889135861629,False,H5,chop,-3.717,0.7716,2.3116,4.0,-0.304,0.2703,1.0,0.1865,0.1242,1.328,10.3521,-1.0903,5.0,-2.537,0.1912,0.0,-0.0588,-0.0844,-2.389,0.8545,0.3376,5.0,-2.537,0.0582,0.0,-0.0313,-0.2582
1771182900000,long,68140.0,300.0111341259512,4.335201447192138,False,H5,trend,3.215,0.737,1.3134,2.0,-0.006,0.1622,1.0,-0.0477,-0.0856,-0.633,1.6635,-0.8217,7.0,-10.565,0.1332,0.0,0.101,0.365,-7.174,1.2333,1.6453,2.0,-2.748,0.0646,0.0,-0.0549,-0.6768
1771245900000,long,69390.0,275.87954631944666,-1.254773235895708,False,H5,trend,-3.765,3.5336,0.2609,6.0,-0.191,0.2614,0.0,-0.2158,-0.1903,0.799,0.9086,-0.0011,1.0,6.624,0.1331,0.0,0.1766,1.0908,-2.841,1.11,1.2128,3.0,0.095,0.0524,0.0,0.1863,3.8464
1771293600000,long,68580.0,278.4527412933942,-1.444888702410058,False,H5,trend,-2.483,2.6642,-0.451,2.0,3.398,0.3121,0.0,-0.1658,-0.1379,-3.091,1.8646,-0.1619,17.0,-1.725,0.0767,0.0,0.0369,0.2909,-3.091,1.8646,-0.5463,17.0,-1.725,0.0568,0.0,0.0062,0.0722
1771344900000,short,67730.0,380.109518447053,-1.156624149526956,False,H5,chop,-4.684,0.5667,0.2719,2.0,5.508,0.1901,0.0,-0.1969,-0.237,5.479,1.7289,0.1133,5.0,-5.112,0.0728,0.0,-0.2202,-1.0211,-8.741,0.8242,0.9668,10.0,-6.872,0.0569,0.0,0.0649,1.5292
1771443900000,long,66100.0,356.6140114855004,0.5436940208511148,False,H5,chop,13.713,0.0425,0.2936,2.0,-1.067,0.2288,0.0,0.3918,0.6089,10.643,0.3363,0.1561,6.0,3.17,0.1135,0.0,0.063,0.2264,-12.097,1.2979,2.3001,8.0,-3.196,0.0551,0.0,-0.0236,-0.3931
1771511400000,long,65910.0,260.9810568034379,9.378572787147982,False,H5,trend,11.54,0.4121,3.9098,4.0,-0.866,0.2233,1.0,0.0409,0.0443,-3.233,2.5573,-0.8635,4.0,-7.176,0.0656,0.0,-0.0348,-0.4275,23.757,0.5919,1.3435,4.0,-7.176,0.1048,0.0,0.0101,0.3284
1771517700000,long,66120.0,362.45131503463347,2.109056964791443,False,H5,chop,11.005,0.4602,2.9896,2.0,-0.356,0.2691,1.0,0.188,0.144,4.297,0.425,-0.3847,5.0,-0.131,0.1536,0.0,0.2024,0.5638,17.296,0.5612,1.5872,6.0,-4.889,0.0737,0.0,0.021,0.2287
1771811100000,short,65090.0,347.29209938132357,-1.1309752731810905,False,H5,trend,-18.132,0.0699,1.0912,3.0,-3.764,0.1847,0.0,-0.3101,-0.5323,-9.246,0.3193,-0.6817,2.0,3.2,0.0547,0.0,-0.1476,-2.8366,-13.896,0.7896,1.8131,3.0,0.108,0.0383,0.0,-0.0399,-2.6304
1771817400000,long,64720.0,325.87653094706593,0.9349812121792994,False,H5,chop,-4.083,2.7509,0.3849,2.0,0.339,0.3602,0.0,-0.047,-0.0161,2.176,0.6394,-0.1668,4.0,0.038,0.1345,0.0,0.2446,0.5193,-4.807,1.3165,0.0591,2.0,0.339,0.1087,0.0,0.0956,0.7949
1771898400000,long,64110.0,361.6961332617813,-1.2664972017111205,False,H5,chop,-21.35,6.1359,1.1424,5.0,-1.902,0.3556,0.0,-0.3766,-0.3891,8.468,0.5433,1.6746,3.0,2.809,0.1125,0.0,0.0491,0.1265,10.304,0.7405,2.305,4.0,2.809,0.0893,0.0,0.1137,0.9371
1771981200000,long,64180.0,332.57749689862305,4.792238240759761,False,H5,trend,-0.604,2.0942,-0.6194,4.0,0.055,0.3906,0.0,0.1568,0.061,0.963,0.842,-0.5603,4.0,3.679,0.0455,0.0,0.2505,5.9195,0.963,0.842,-0.5374,4.0,3.679,0.0833,0.0,0.116,5.7755
1772028000000,long,66200.0,257.67012344230307,1.6340080563947166,False,H5,chop,-9.446,3.182,-0.0107,9.0,-11.086,0.3137,0.0,-0.474,-0.7716,-4.412,2.0555,-0.4394,4.0,-10.563,0.1448,0.0,0.1583,0.6627,10.277,0.7419,0.5023,6.0,-5.853,0.0425,0.0,0.0575,2.0531
1772065800000,short,68300.0,447.5791898750953,-1.2228193093710928,False,H5,chop,0.728,1.1058,0.7991,5.0,-6.709,0.2792,0.0,0.2623,0.1375,13.203,4.7637,0.0351,10.0,0.947,0.1791,0.0,-0.3073,-1.5944,51.541,4.5897,1.1494,10.0,0.947,0.0982,0.0,-0.0013,-0.0184
1772092800000,long,67800.0,257.02114143870716,1.5822517207473554,False,H5,chop,2.939,0.4698,-0.1816,2.0,2.525,0.5171,0.0,-0.1725,-0.1209,-3.004,4.755,-0.7703,6.0,-2.381,0.1468,0.0,0.222,0.5053,-3.004,4.755,-1.2255,6.0,-2.381,0.083,0.0,0.2723,2.6001
1772213400000,long,65170.0,325.93519596029995,1.6409827821378773,False,H5,chop,-1.23,1.1062,0.6409,8.0,-4.554,0.1872,0.0,-0.2076,-0.4432,-3.713,1.9989,-0.7295,4.0,-4.105,0.1046,0.0,0.0872,0.4891,-4.943,1.323,-0.3572,4.0,-4.105,0.0623,0.0,0.0185,0.3356
1772219700000,long,65240.0,304.7381683072893,0.7614998494046575,False,H5,chop,-0.606,1.4208,-0.5448,1.0,4.073,0.285,0.0,0.3638,0.1673,1.209,0.7637,0.2013,1.0,-0.841,0.1779,0.0,0.2473,0.2923,-5.033,1.5782,-0.4813,2.0,0.851,0.1127,0.0,0.175,1.1268
1772273700000,long,63520.0,354.68842642231374,9.453489244955938,False,H5,chop,6.997,0.3346,1.5777,1.0,-0.185,0.4405,1.0,0.3081,0.0808,-0.68,9.3951,-0.5805,2.0,-0.886,0.2682,0.0,0.1454,0.5919,3.687,0.868,0.7253,3.0,-1.326,0.1229,0.0,0.1103,1.1355
1772289000000,long,64750.0,358.2805735639306,-1.2126482003247554,False,H5,chop,-6.36,1.8786,1.7261,1.0,0.57,0.3003,1.0,0.0776,0.0441,12.029,0.1685,-0.0263,4.0,-0.082,0.1038,0.0,-0.1267,-0.6169,-13.602,1.2877,2.1968,17.0,-3.239,0.0471,0.0,-0.1523,-3.9168
1772333100000,short,68060.0,481.8130240809367,8.495498953495602,True,H5,chop,-2.669,0.419,0.1271,7.0,1.489,0.1699,0.0,0.2233,0.1918,1.869,1.9468,-0.5809,2.0,-0.951,0.0968,0.0,-0.1317,-0.3744,-29.308,0.4087,0.7033,19.0,-7.05,0.0671,0.0,0.0879,1.3988
1772397900000,long,65180.0,322.92416671599,0.7144630860648798,True,H5,chop,13.648,0.1369,0.6687,2.0,0.999,0.1866,0.0,0.107,0.1396,-0.479,1.1171,-0.5473,2.0,-0.614,0.1696,0.0,0.2253,0.375,4.638,0.8172,0.7738,9.0,-8.743,0.073,1.0,-0.0454,-0.6971
1772413200000,long,66460.0,433.8384488777341,-1.3424370210938428,True,H5,trend,-3.878,3.766,0.1045,2.0,-0.001,0.3488,1.0,-0.2194,-0.076,-2.273,1.3781,0.2482,3.0,-2.001,0.0952,0.0,0.2004,0.8247,1.887,0.86,0.2147,3.0,-2.001,0.0634,0.0,0.0454,0.3492
1772420400000,long,66240.0,401.4715641688258,0.8382396124545154,True,H5,chop,3.525,0.3767,2.943,2.0,-0.086,0.367,1.0,-0.0296,-0.0037,-0.819,3.6334,-0.8773,4.0,-0.007,0.1198,0.0,0.3595,0.6658,-0.819,3.6334,-0.8878,4.0,-0.007,0.0878,0.0,0.0715,0.571
1772497800000,long,68760.0,327.31606422656415,0.6073453753917668,True,H5,chop,6.077,0.0,-0.29,2.0,-1.397,0.2117,0.0,0.33,0.217,11.255,0.0362,0.2456,9.0,-0.02,0.1308,0.0,0.1452,0.4284,4.474,0.8182,1.5292,3.0,-3.929,0.0808,0.0,0.0823,0.6106
