bar_ts,side,lvl,atr,r,oos,kind,regime,bar_high,bar_low,delta_at_level,absorption_ratio,large_order_z,stacked_imb,exhaustion,vol_concentration,level_near_poc,bar_imb_ratio,delta_norm_bar,top_q,combo
1762466400000,short,101240.0,500.37494008068995,-1.2529103475477714,False,H21s,chop,101327.4,100949.4,5.679,2.1968,1.0453,6.0,-0.254,0.163,0.0,0.1038,0.1198,Q2,False
1762884000000,short,103470.0,399.258570336103,1.1417193865526096,False,H21s,chop,103537.4,103122.3,0.812,2.0062,-0.8331,3.0,0.024,0.1298,0.0,0.1294,0.2235,Q2,False
1763046900000,short,102850.0,572.9586247349251,3.7330487886268706,False,H21s,chop,102999.9,101989.4,7.715,3.8563,0.4502,18.0,-5.505,0.0611,0.0,-0.0382,-0.1299,Q4(mejor),True
1763106300000,short,97450.0,657.3727338819638,0.7326811084620086,False,H21s,chop,97619.5,97064.6,0.29,1.0125,2.0325,4.0,-0.234,0.1709,0.0,0.0225,0.0495,Q1(peor),False
1763163900000,short,94850.0,620.4996359683607,-1.191075857466004,False,H21s,chop,94946.8,94314.9,1.397,2.3764,-0.4247,7.0,-0.701,0.1459,0.0,0.0442,0.0584,Q2,False
1763689500000,short,87220.0,525.9334191532864,2.438559622365766,False,H21s,chop,87294.4,86956.6,1.953,1.414,0.8673,4.0,0.053,0.2019,0.0,-0.2655,-0.2101,Q1(peor),False
1764086400000,short,87000.0,397.2463596505144,-1.273759588623221,False,H21s,chop,87050.0,86653.3,4.103,2.5356,0.1139,3.0,-1.197,0.1248,0.0,-0.0969,-0.1698,Q3,False
1764097200000,short,87200.0,405.14989513917345,0.8205193616528709,False,H21s,chop,87300.0,86700.8,-4.48,0.4557,-0.4472,7.0,0.587,0.086,0.0,-0.2495,-1.4003,Q4(mejor),True
1764774000000,short,92880.0,534.7789922766339,0.9529450620909903,False,H21s,chop,92942.8,92086.6,1.932,2.0271,-0.8488,5.0,-0.044,0.0636,0.0,-0.0026,-0.0119,Q4(mejor),True
1767584700000,short,92900.0,263.5121697115975,-1.4406817344606817,False,H21s,chop,92947.0,92833.0,1.033,1.0768,2.3412,1.0,-0.979,0.3329,1.0,-0.1642,-0.1393,Q1(peor),False
1768196700000,short,92070.0,246.3953284819175,1.2387765298984106,False,H21s,chop,92093.6,92033.0,-6.708,0.4947,1.3642,2.0,-0.095,0.4761,1.0,-0.1738,-0.0907,Q1(peor),False
1768415400000,short,97000.0,490.8899775168103,1.0497090799720414,False,H21s,chop,97083.3,96270.1,-1.703,0.1879,-0.5826,8.0,-0.733,0.0896,0.0,-0.1875,-0.6632,Q4(mejor),True
1768460400000,short,96200.0,245.45889891961866,-1.4898987183975487,False,H21s,chop,96289.7,96141.2,5.9,2.0025,1.8732,4.0,-2.891,0.232,1.0,0.1757,0.1581,Q1(peor),False
1768487400000,short,96750.0,298.29370853395676,0.7630212659380791,False,H21s,trend,96876.1,95757.0,-0.379,0.9243,-0.4462,5.0,-1.653,0.0618,0.0,-0.2138,-2.6099,Q4(mejor),True
1768925700000,short,90840.0,361.0226044906028,3.4672990493201676,False,H21s,chop,90920.0,90505.2,-0.484,0.9564,1.0867,2.0,0.374,0.1701,1.0,0.0976,0.2335,Q1(peor),False
1769893200000,short,77960.0,758.7652267689684,-1.1284323484550913,False,H21s,chop,78113.9,77559.0,4.378,15.7905,-0.727,3.0,1.217,0.1259,0.0,0.0074,0.0175,Q3,False
1769998500000,short,77410.0,672.0711549589955,2.6887926771834856,False,H21s,chop,77522.4,76995.2,11.078,5.2756,0.8846,6.0,-0.298,0.1322,0.0,0.2488,0.3207,Q2,False
1770160500000,short,75810.0,570.047844235196,-1.1662360466026147,False,H21s,chop,75920.0,75596.0,6.226,3.7188,-0.0732,4.0,0.062,0.128,0.0,0.1231,0.162,Q3,False
1770310800000,short,68270.0,911.0805535510978,8.573108176383242,False,H21s,trend,68350.0,67105.6,-0.359,0.7169,-0.9746,4.0,-0.161,0.058,0.0,0.0163,0.0643,Q4(mejor),False
1770365700000,short,65080.0,711.6300738253981,0.5349537360334566,False,H21s,chop,65171.2,64700.0,2.938,1.3739,0.8172,3.0,-1.179,0.074,0.0,-0.0723,-0.1248,Q4(mejor),False
1770910200000,short,67890.0,424.40437687491897,5.533276268163276,False,H21s,chop,67985.0,67207.2,5.747,3.231,-0.2029,6.0,-3.75,0.1063,0.0,-0.2932,-1.5485,Q3,True
1771248600000,short,68820.0,382.2244764081003,-0.017934075769028862,False,H21s,trend,68857.6,68220.3,8.666,1.9704,0.2523,3.0,0.104,0.1145,0.0,-0.0621,-0.4492,Q3,False
1772481600000,short,69080.0,461.4842121336444,0.521615894262236,True,H21s,chop,69198.9,68533.8,-4.465,0.6179,0.6268,4.0,-0.662,0.0731,0.0,-0.2335,-0.9058,Q4(mejor),False
1772657100000,short,73460.0,442.8972735643182,-0.28518311423695525,True,H21s,trend,73484.0,72939.8,-0.468,0.1832,-0.9468,3.0,1.023,0.1197,0.0,-0.1316,-0.3821,Q3,False
1773322200000,short,70370.0,286.5162986649847,1.0523586897903636,True,H21s,chop,70433.2,69900.0,-64.401,0.2037,5.5433,3.0,-0.151,0.1006,1.0,-0.0707,-0.4982,Q3,False
1773414900000,short,72730.0,409.76610265935426,5.195946914224342,True,H21s,chop,72796.8,72423.0,8.873,2.4553,-0.1456,4.0,-1.19,0.1122,0.0,0.011,0.047,Q3,False
1774218600000,short,68250.0,293.0284505479192,-1.2911406719739351,True,H21s,chop,68308.8,68060.1,11.799,19.6693,0.0482,2.0,0.515,0.1974,0.0,-0.0943,-0.2059,Q1(peor),False
1774447200000,short,71590.0,294.6123733188477,0.8182262700570833,True,H21s,chop,71673.5,71218.4,-3.137,0.5597,-0.4058,6.0,-0.508,0.277,0.0,0.0401,0.4489,Q1(peor),False
1774930500000,short,67820.0,266.3302841715686,0.9762533545221778,True,H21s,chop,67865.6,67430.0,26.102,3.4976,2.8283,8.0,-1.143,0.1149,0.0,-0.0253,-0.1237,Q3,True
1775656800000,short,71640.0,335.61809777081,0.705946237425872,True,H21s,chop,71725.0,71273.3,-1.434,0.8774,-0.0033,4.0,-13.786,0.1609,0.0,-0.1533,-0.9154,Q2,False
1779120900000,short,76600.0,299.3714530284842,0.9350423935490185,True,H21s,chop,76620.0,76176.0,13.254,1.9268,2.2315,2.0,28.296,0.0988,0.0,-0.2285,-1.0551,Q4(mejor),False
1780314300000,short,72710.0,194.31301639429574,10.531250532485773,True,H21s,trend,72732.0,72160.5,3.418,1.346,-0.4559,5.0,-2.906,0.0914,0.0,-0.3612,-7.5909,Q4(mejor),True
1780421400000,short,67800.0,372.7019580837255,2.6521638677428223,True,H21s,chop,67823.4,67435.7,-6.554,0.4899,0.3209,5.0,-4.324,0.145,0.0,-0.1475,-0.4621,Q2,False
